epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.3737,1.49181,3.22085,1.11369,0.00412,0.6443,0.33899,0.24247,1.072,3.46336,0.89578,0.00064,0.00064,0.00064
2,121.509,1.12542,1.44643,0.93231,0.00391,0.50916,0.03927,0.02634,1.17892,3.38303,0.96071,0.00129571,0.00129571,0.00129571
3,153.669,1.12787,1.15475,0.94747,0.43205,0.55193,0.46441,0.24797,1.36344,2.16413,1.02451,0.00194706,0.00194706,0.00194706
4,183.676,1.16005,0.95808,0.97108,0.70479,0.70265,0.75199,0.47344,1.15321,1.14892,0.96641,0.0019802,0.0019802,0.0019802
5,215.87,1.08882,0.81222,0.93701,0.88829,0.69043,0.80069,0.53871,1.21998,1.21293,0.99671,0.0019736,0.0019736,0.0019736
6,245.963,1.02795,0.74341,0.93191,0.93294,0.82164,0.92096,0.68148,0.89353,0.68345,0.92099,0.001967,0.001967,0.001967
7,278.814,0.98805,0.69513,0.92359,0.90362,0.85743,0.93019,0.64475,1.01247,0.98547,0.92108,0.0019604,0.0019604,0.0019604
8,307.33,0.97558,0.65673,0.9195,0.95145,0.83821,0.90407,0.68902,0.8585,0.65559,0.89891,0.0019538,0.0019538,0.0019538
9,339.49,0.92677,0.62121,0.9036,0.93712,0.92464,0.96488,0.69572,0.91768,0.66457,0.90092,0.0019472,0.0019472,0.0019472
10,371.263,0.95263,0.6372,0.9079,0.94648,0.90053,0.95305,0.69608,0.92847,0.59319,0.88766,0.0019406,0.0019406,0.0019406
11,400.076,0.93145,0.60979,0.89681,0.93163,0.92668,0.97496,0.71906,0.84132,0.60619,0.8859,0.001934,0.001934,0.001934
12,431.423,0.91796,0.60419,0.90326,0.93408,0.89206,0.96247,0.76081,0.77035,0.64902,0.85729,0.0019274,0.0019274,0.0019274
