epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.9636,3.00767,3.14889,4.0338,0.19187,0.34863,0.15739,0.04467,2.0711,3.61823,3.31839,0.00332275,0.00332275,0.00332275
2,107.639,1.69795,1.58195,2.50485,0.95134,0.95105,0.984,0.7144,0.98693,0.77731,1.58266,0.00663412,0.00663412,0.00663412
3,158.524,0.95134,0.73107,1.61357,0.97801,0.96406,0.99177,0.8353,0.6101,0.48301,1.22024,0.00992349,0.00992349,0.00992349
4,207.674,0.75579,0.52588,1.41911,0.98824,0.98953,0.9945,0.88258,0.5089,0.35157,1.10552,0.009901,0.009901,0.009901
5,257.535,0.68151,0.45985,1.35008,0.99253,0.98759,0.99466,0.85666,0.57218,0.35945,1.16344,0.009868,0.009868,0.009868
6,307.655,0.64636,0.42221,1.32075,0.99389,0.99442,0.99489,0.90736,0.46125,0.29457,1.06262,0.009835,0.009835,0.009835
7,357.545,0.62145,0.4024,1.30194,0.99442,0.99435,0.99482,0.908,0.41473,0.27568,1.02637,0.009802,0.009802,0.009802
8,407.956,0.59487,0.38284,1.27561,0.99442,0.99354,0.9949,0.91073,0.44965,0.27725,1.06349,0.009769,0.009769,0.009769
9,456.567,0.58233,0.36866,1.26652,0.99508,0.99195,0.99492,0.91806,0.40363,0.26237,1.01578,0.009736,0.009736,0.009736
10,504.292,0.57391,0.36034,1.26304,0.99619,0.99504,0.99496,0.92361,0.39792,0.24517,1.01153,0.009703,0.009703,0.009703
11,552.248,0.56022,0.34682,1.24696,0.99533,0.99876,0.99499,0.9304,0.38649,0.23071,0.99581,0.00967,0.00967,0.00967
12,599.976,0.55105,0.33638,1.23865,0.99443,0.99504,0.99481,0.92603,0.39482,0.23243,0.99695,0.009637,0.009637,0.009637
13,647.677,0.54342,0.33123,1.24025,0.99445,0.99926,0.99492,0.9297,0.37962,0.21674,0.98706,0.009604,0.009604,0.009604
14,695.537,0.54031,0.32665,1.23485,0.99685,0.99876,0.99499,0.93222,0.38858,0.21848,1.00296,0.009571,0.009571,0.009571
15,743.333,0.53564,0.32106,1.2309,0.99686,0.9969,0.99499,0.9229,0.39268,0.22167,0.99674,0.009538,0.009538,0.009538
16,791.287,0.52991,0.31652,1.22449,0.99491,0.99628,0.99497,0.93319,0.37471,0.20707,0.98752,0.009505,0.009505,0.009505
17,839.109,0.52594,0.31008,1.22094,0.99752,0.99671,0.99499,0.93338,0.37005,0.20216,0.9884,0.009472,0.009472,0.009472
18,886.81,0.5205,0.31023,1.21757,0.99811,0.99628,0.99497,0.93988,0.35915,0.20155,0.97286,0.009439,0.009439,0.009439
19,934.773,0.51753,0.3025,1.21072,0.99716,0.99814,0.99498,0.94109,0.36222,0.19626,0.97356,0.009406,0.009406,0.009406
20,982.516,0.51024,0.29933,1.20756,0.99743,0.99938,0.99498,0.94154,0.3553,0.19566,0.9677,0.009373,0.009373,0.009373
21,1031.14,0.50869,0.29771,1.20259,0.99814,0.99709,0.99498,0.93794,0.35999,0.19334,0.97476,0.00934,0.00934,0.00934
22,1081.36,0.50874,0.29749,1.20357,0.99593,1,0.99498,0.94025,0.36109,0.18814,0.97711,0.009307,0.009307,0.009307
23,1129.41,0.50507,0.29337,1.20047,0.99568,0.99985,0.99486,0.94103,0.35236,0.188,0.96533,0.009274,0.009274,0.009274
