epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,93.0543,0.5996,0.73445,1.1202,0.98056,0.98203,0.99398,0.86018,0.51652,0.43223,1.12266,0.000665944,0.000665944,0.000665944
2,155.183,0.63161,0.41886,1.13454,0.96809,0.97731,0.9915,0.86615,0.50046,0.35866,1.10242,0.00128863,0.00128863,0.00128863
3,216.213,0.61187,0.38011,1.12071,0.95426,0.96938,0.99165,0.88654,0.4871,0.36063,1.08728,0.00186733,0.00186733,0.00186733
4,276.043,0.57694,0.34387,1.0969,0.98955,0.99781,0.99482,0.9035,0.45159,0.26385,1.04147,0.001802,0.001802,0.001802
5,337.028,0.54668,0.31929,1.07716,0.99468,0.99566,0.99495,0.92142,0.41156,0.24641,1.00505,0.001736,0.001736,0.001736
6,397.062,0.5308,0.3076,1.07001,0.95884,0.98017,0.99333,0.91734,0.4239,0.25766,1.01933,0.00167,0.00167,0.00167
7,458.364,0.5205,0.29731,1.06491,0.99804,0.99938,0.995,0.92978,0.38411,0.20824,0.98191,0.001604,0.001604,0.001604
8,518.757,0.50484,0.28738,1.05504,0.99467,0.99504,0.9948,0.92644,0.38812,0.22236,0.9819,0.001538,0.001538,0.001538
9,578.909,0.50094,0.2818,1.04923,0.99533,0.99814,0.99499,0.93372,0.37123,0.1967,0.96973,0.001472,0.001472,0.001472
10,639.192,0.49005,0.2725,1.04418,0.99674,0.99814,0.99496,0.93931,0.37463,0.2038,0.9678,0.001406,0.001406,0.001406
11,697.911,0.4846,0.26853,1.04367,0.99691,0.99914,0.99499,0.94141,0.36822,0.19504,0.96379,0.00134,0.00134,0.00134
12,759.706,0.47643,0.26201,1.03542,0.99784,1,0.99495,0.93904,0.38127,0.20653,0.96592,0.001274,0.001274,0.001274
13,820.747,0.46955,0.25832,1.03381,0.99814,0.99889,0.99498,0.94503,0.35991,0.18083,0.95471,0.001208,0.001208,0.001208
14,881.468,0.46695,0.25469,1.03103,0.99847,1,0.995,0.94668,0.36004,0.183,0.95803,0.001142,0.001142,0.001142
15,943.496,0.46443,0.24928,1.02993,0.99982,1,0.995,0.94781,0.34995,0.17898,0.94609,0.001076,0.001076,0.001076
16,1004.51,0.45992,0.2496,1.02799,0.99681,1,0.995,0.94552,0.35135,0.18752,0.95038,0.00101,0.00101,0.00101
17,1065.24,0.4518,0.24272,1.02415,0.99839,0.99938,0.995,0.94913,0.34573,0.17084,0.94172,0.000944,0.000944,0.000944
18,1126.2,0.44761,0.23751,1.01844,0.99823,0.99876,0.995,0.95184,0.34175,0.17697,0.93698,0.000878,0.000878,0.000878
19,1188.6,0.44314,0.23346,1.01977,0.99916,0.99876,0.99499,0.95029,0.34575,0.17051,0.93962,0.000812,0.000812,0.000812
20,1248.59,0.43505,0.2294,1.01511,0.99753,0.99984,0.99495,0.95009,0.34075,0.16447,0.93883,0.000746,0.000746,0.000746
21,1307.34,0.3375,0.18886,0.97387,0.99814,0.99985,0.99493,0.95168,0.33953,0.1654,0.94347,0.00068,0.00068,0.00068
22,1365.64,0.32462,0.17374,0.96657,0.99876,0.99996,0.99499,0.95418,0.33825,0.1629,0.94053,0.000614,0.000614,0.000614
23,1423.59,0.31961,0.16937,0.95943,0.99938,0.99991,0.99497,0.95428,0.33398,0.16015,0.93632,0.000548,0.000548,0.000548
24,1481.39,0.31257,0.16479,0.95647,0.99931,1,0.995,0.95591,0.32938,0.16034,0.93259,0.000482,0.000482,0.000482
25,1539.49,0.30735,0.15862,0.95118,0.99933,1,0.99499,0.95712,0.32453,0.15305,0.92597,0.000416,0.000416,0.000416
26,1597.23,0.30111,0.15223,0.94827,0.99986,1,0.995,0.95862,0.32249,0.14938,0.92354,0.00035,0.00035,0.00035
27,1655.08,0.29689,0.14648,0.94592,0.99929,1,0.99499,0.95931,0.31754,0.14425,0.91977,0.000284,0.000284,0.000284
28,1712.9,0.29312,0.14278,0.94101,0.99938,0.99995,0.995,0.96033,0.31579,0.14352,0.91836,0.000218,0.000218,0.000218
29,1770.96,0.29191,0.14198,0.94231,0.99933,0.99938,0.99499,0.9601,0.31356,0.14386,0.91766,0.000152,0.000152,0.000152
30,1827.33,0.28558,0.13596,0.93805,0.99876,0.99997,0.995,0.95962,0.31279,0.14038,0.91543,8.6e-05,8.6e-05,8.6e-05
