epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.1367,1.4358,3.1133,1.11734,0.00374,0.85992,0.00554,0.00293,1.07208,3.91037,0.89343,0.000648649,0.000648649,0.000648649
2,110.874,1.19167,1.56767,0.98058,0.86054,0.02724,0.17358,0.11376,1.22196,3.42657,0.95653,0.00130229,0.00130229,0.00130229
3,138.437,1.17498,1.19481,0.98637,0.85146,0.57993,0.75561,0.48523,1.25591,1.91706,1.06115,0.00194274,0.00194274,0.00194274
4,168.986,1.16201,0.96685,0.99865,0.68205,0.48638,0.53902,0.2942,1.56831,1.5973,1.19046,0.0019406,0.0019406,0.0019406
5,193.739,1.08478,0.81039,0.96695,0.86959,0.75875,0.85622,0.59184,1.10929,1.55457,0.99714,0.0019208,0.0019208,0.0019208
6,222.577,1.03092,0.72586,0.95997,0.93232,0.85992,0.93361,0.65225,1.03575,0.89174,0.94402,0.001901,0.001901,0.001901
7,250.268,0.98424,0.70105,0.94291,0.98168,0.83386,0.94526,0.70087,0.95017,0.69657,0.89544,0.0018812,0.0018812,0.0018812
8,278.695,0.95625,0.65975,0.92854,0.93817,0.88555,0.94657,0.7024,0.92624,0.61651,0.90954,0.0018614,0.0018614,0.0018614
9,306.741,0.93942,0.63142,0.92154,0.93345,0.87549,0.95341,0.70768,0.92346,0.62086,0.89422,0.0018416,0.0018416,0.0018416
10,333.361,0.9085,0.60774,0.9176,0.93647,0.91764,0.95749,0.74905,0.81876,0.60439,0.88302,0.0018218,0.0018218,0.0018218
11,361.523,0.92041,0.61118,0.91747,0.94883,0.92218,0.97823,0.7517,0.88828,0.56205,0.87368,0.001802,0.001802,0.001802
12,389.562,0.8986,0.57276,0.91317,0.95564,0.92208,0.96983,0.76553,0.7983,0.54681,0.8714,0.0017822,0.0017822,0.0017822
13,417.89,0.88535,0.56855,0.90314,0.93666,0.91051,0.96306,0.75532,0.79836,0.54139,0.8705,0.0017624,0.0017624,0.0017624
14,444.022,0.87511,0.57279,0.90141,0.96985,0.94163,0.97528,0.75354,0.82149,0.54599,0.87605,0.0017426,0.0017426,0.0017426
15,474.936,0.89089,0.56465,0.90206,0.96153,0.91829,0.97715,0.76817,0.77641,0.51399,0.87296,0.0017228,0.0017228,0.0017228
16,498.626,0.83253,0.54848,0.88609,0.97561,0.9338,0.98246,0.77629,0.76551,0.48502,0.86354,0.001703,0.001703,0.001703
17,528.914,0.83632,0.55398,0.89157,0.96769,0.9324,0.97018,0.76961,0.75589,0.53001,0.85927,0.0016832,0.0016832,0.0016832
18,559.644,0.83999,0.53293,0.89782,0.94588,0.95208,0.97717,0.78414,0.73944,0.5094,0.84981,0.0016634,0.0016634,0.0016634
19,585.424,0.80793,0.51331,0.88117,0.93209,0.96133,0.97839,0.77921,0.78434,0.47782,0.86849,0.0016436,0.0016436,0.0016436
20,614.213,0.80249,0.51032,0.88278,0.97152,0.92914,0.9719,0.73461,0.84626,0.50634,0.88382,0.0016238,0.0016238,0.0016238
21,641.553,0.79639,0.5214,0.88224,0.95827,0.95331,0.97925,0.78761,0.73409,0.4726,0.84639,0.001604,0.001604,0.001604
22,667.207,0.77566,0.49819,0.87405,0.95683,0.94866,0.9787,0.78948,0.73468,0.46806,0.8622,0.0015842,0.0015842,0.0015842
