epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,74.3544,1.44649,3.12585,1.12579,0.00403,0.92607,0.01363,0.00976,0.94462,3.57174,0.87746,0.00064,0.00064,0.00064
2,112.225,1.09934,1.39589,0.91966,0.4415,0.64591,0.62603,0.43001,1.00194,3.0424,0.88888,0.0012571,0.0012571,0.0012571
3,140.57,1.15321,1.15046,0.94805,0.82496,0.58682,0.65747,0.43648,1.29746,1.75495,1.00023,0.00183064,0.00183064,0.00183064
4,167.181,1.10535,0.93271,0.94552,0.88577,0.84485,0.91225,0.65726,1.02915,0.95914,0.9626,0.001802,0.001802,0.001802
5,194.18,1.04522,0.80845,0.94495,0.92525,0.85214,0.9144,0.64691,1.07169,0.95015,0.94895,0.001736,0.001736,0.001736
6,220.765,0.97514,0.7004,0.91535,0.92544,0.91051,0.94975,0.67402,0.97453,0.71171,0.93414,0.00167,0.00167,0.00167
7,247.389,0.95225,0.67257,0.91729,0.942,0.90272,0.95469,0.67976,0.89486,0.67287,0.89757,0.001604,0.001604,0.001604
8,273.028,0.93253,0.6421,0.90262,0.96101,0.95898,0.9808,0.76929,0.87044,0.57409,0.88707,0.001538,0.001538,0.001538
9,300.804,0.89999,0.60129,0.89741,0.95248,0.93592,0.9571,0.72866,0.94995,0.61238,0.91095,0.001472,0.001472,0.001472
10,331.144,0.89837,0.59388,0.89596,0.95282,0.94296,0.97971,0.77516,0.70307,0.531,0.85746,0.001406,0.001406,0.001406
11,359.256,0.85492,0.55715,0.88032,0.96357,0.92632,0.97236,0.74996,0.80697,0.52005,0.88042,0.00134,0.00134,0.00134
12,384.928,0.82288,0.53448,0.87349,0.95364,0.9572,0.97538,0.80202,0.74422,0.46585,0.85384,0.001274,0.001274,0.001274
13,411.809,0.80333,0.5089,0.86786,0.93276,0.95331,0.97752,0.78974,0.72423,0.53235,0.85246,0.001208,0.001208,0.001208
14,436.847,0.80744,0.51547,0.87172,0.94997,0.96044,0.98132,0.81886,0.67505,0.45909,0.84911,0.001142,0.001142,0.001142
15,462.214,0.7773,0.49065,0.86919,0.96046,0.9572,0.98513,0.80488,0.76344,0.45678,0.859,0.001076,0.001076,0.001076
16,488.647,0.77154,0.48665,0.8607,0.95056,0.96109,0.99018,0.81056,0.74206,0.43001,0.8629,0.00101,0.00101,0.00101
17,516.593,0.75243,0.47918,0.85129,0.95029,0.96698,0.98703,0.79269,0.79405,0.47676,0.8611,0.000944,0.000944,0.000944
18,546.852,0.7348,0.45523,0.85498,0.97208,0.94821,0.9829,0.79263,0.73021,0.41182,0.85011,0.000878,0.000878,0.000878
19,573.737,0.72832,0.44698,0.84813,0.95383,0.96452,0.98353,0.81346,0.69868,0.4275,0.8581,0.000812,0.000812,0.000812
20,598.276,0.7,0.44316,0.84352,0.96244,0.96498,0.98118,0.83209,0.65749,0.41052,0.83512,0.000746,0.000746,0.000746
21,640.264,0.67918,0.43059,0.84366,0.96893,0.95331,0.98034,0.82651,0.76145,0.41689,0.85851,0.00068,0.00068,0.00068
22,669.571,0.67351,0.42326,0.83964,0.9575,0.96439,0.9853,0.82677,0.68819,0.38645,0.84388,0.000614,0.000614,0.000614
23,696.451,0.6607,0.4187,0.83781,0.95782,0.9572,0.98636,0.8353,0.66532,0.39306,0.84046,0.000548,0.000548,0.000548
24,725.101,0.64312,0.4041,0.83833,0.96524,0.97242,0.9906,0.84762,0.70972,0.37579,0.83983,0.000482,0.000482,0.000482
25,750.316,0.61862,0.3843,0.83299,0.94652,0.97276,0.984,0.83198,0.63354,0.3824,0.83436,0.000416,0.000416,0.000416
26,775.752,0.60953,0.37842,0.82122,0.96054,0.97665,0.9911,0.84533,0.58763,0.34977,0.8268,0.00035,0.00035,0.00035
27,802.442,0.58743,0.3664,0.82541,0.96023,0.97665,0.99076,0.85401,0.56288,0.34724,0.82514,0.000284,0.000284,0.000284
28,827.123,0.59185,0.35768,0.82246,0.96181,0.97986,0.99024,0.85147,0.55459,0.33396,0.82157,0.000218,0.000218,0.000218
29,854.704,0.56671,0.34801,0.81956,0.95778,0.97086,0.98938,0.86511,0.55935,0.32351,0.81758,0.000152,0.000152,0.000152
30,887.517,0.55319,0.3346,0.81564,0.96312,0.96887,0.99131,0.86208,0.56158,0.32425,0.81902,8.6e-05,8.6e-05,8.6e-05
