epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.1037,1.46121,3.17661,1.14305,0.00399,0.91829,0.00509,0.00302,0.97158,3.55954,0.89528,0.00064,0.00064,0.00064
2,105.29,1.09795,1.39921,0.94652,0.9639,0.10391,0.41902,0.30427,0.93709,3.13141,0.95363,0.00128713,0.00128713,0.00128713
3,133.125,1.1188,1.09509,0.95879,0.88725,0.58366,0.74763,0.47853,1.2152,2.70374,1.15319,0.00192119,0.00192119,0.00192119
4,160.742,1.14083,0.93499,0.98419,0.94582,0.79377,0.89228,0.61924,1.0962,1.1326,1.08124,0.0019406,0.0019406,0.0019406
5,185.753,1.04672,0.77971,0.95893,0.96223,0.84825,0.90522,0.61358,1.19014,1.21192,1.15009,0.0019208,0.0019208,0.0019208
6,212.301,1.02321,0.72601,0.95026,0.87962,0.88135,0.92762,0.64683,1.10162,0.8503,1.05087,0.001901,0.001901,0.001901
7,239.267,0.97808,0.65624,0.93729,0.95087,0.90375,0.95405,0.73534,0.87268,0.67839,0.95666,0.0018812,0.0018812,0.0018812
8,264.657,0.95337,0.63092,0.92015,0.9419,0.94614,0.97219,0.72848,0.8293,0.70375,0.92997,0.0018614,0.0018614,0.0018614
9,290.902,0.91453,0.60714,0.92175,0.93726,0.92999,0.94761,0.71405,0.89033,0.94954,0.95729,0.0018416,0.0018416,0.0018416
10,319.876,0.92319,0.62001,0.91945,0.94563,0.90272,0.9554,0.6978,0.89904,0.67563,0.91675,0.0018218,0.0018218,0.0018218
11,344.644,0.93628,0.61981,0.91681,0.96332,0.91963,0.9691,0.7456,0.95953,0.7509,1.03608,0.001802,0.001802,0.001802
12,372.24,0.90375,0.5753,0.90939,0.90675,0.94942,0.96368,0.72203,0.85031,0.73915,0.93585,0.0017822,0.0017822,0.0017822
13,401.616,0.86688,0.54838,0.89353,0.97232,0.8677,0.95789,0.7104,0.87508,0.68457,0.93843,0.0017624,0.0017624,0.0017624
14,427.774,0.84946,0.54026,0.89027,0.9474,0.95331,0.97124,0.74731,0.9376,0.63474,1.00711,0.0017426,0.0017426,0.0017426
15,452.927,0.8584,0.5473,0.89365,0.94596,0.95366,0.97575,0.77695,0.89667,0.53171,0.95629,0.0017228,0.0017228,0.0017228
16,480.583,0.84513,0.53236,0.89495,0.95717,0.92996,0.9657,0.76064,0.78868,0.65404,0.89473,0.001703,0.001703,0.001703
17,508.006,0.83866,0.53072,0.89013,0.95689,0.9572,0.97891,0.79638,0.75989,0.48873,0.9192,0.0016832,0.0016832,0.0016832
18,536.494,0.80808,0.51255,0.88226,0.94935,0.94806,0.9735,0.7853,0.7267,0.46491,0.86886,0.0016634,0.0016634,0.0016634
19,563.23,0.80255,0.50222,0.87814,0.94315,0.94553,0.97308,0.76001,0.82084,0.65717,0.89801,0.0016436,0.0016436,0.0016436
20,590.867,0.79557,0.51152,0.87699,0.97307,0.91829,0.97257,0.78597,0.69351,0.58105,0.88723,0.0016238,0.0016238,0.0016238
21,617.365,0.78724,0.49675,0.87458,0.95338,0.95481,0.97937,0.7922,0.79766,0.46136,0.91552,0.001604,0.001604,0.001604
22,642.697,0.80013,0.50218,0.87881,0.93177,0.9572,0.97663,0.76027,0.71294,0.52547,0.87954,0.0015842,0.0015842,0.0015842
23,669.427,0.78294,0.48602,0.87527,0.97268,0.96969,0.98262,0.78875,0.70872,0.45507,0.87516,0.0015644,0.0015644,0.0015644
24,695.954,0.78679,0.49099,0.86958,0.94978,0.95667,0.98073,0.79696,0.71295,0.47668,0.8825,0.0015446,0.0015446,0.0015446
25,721.848,0.7802,0.49039,0.88119,0.96126,0.96543,0.98216,0.80437,0.65565,0.46857,0.8653,0.0015248,0.0015248,0.0015248
26,748.109,0.76987,0.47839,0.86869,0.95389,0.94553,0.97595,0.79596,0.81067,0.50682,0.91802,0.001505,0.001505,0.001505
27,773.687,0.75562,0.45581,0.86882,0.97582,0.94942,0.98306,0.81881,0.68289,0.46614,0.86906,0.0014852,0.0014852,0.0014852
28,799.953,0.73467,0.44316,0.86315,0.96139,0.9688,0.98421,0.82634,0.58858,0.41447,0.84365,0.0014654,0.0014654,0.0014654
29,826.882,0.71461,0.4458,0.84965,0.96016,0.9378,0.97927,0.81199,0.61779,0.5031,0.86057,0.0014456,0.0014456,0.0014456
30,853.137,0.71666,0.44127,0.85906,0.96452,0.95194,0.98303,0.8097,0.5892,0.41599,0.84168,0.0014258,0.0014258,0.0014258
31,879.976,0.72612,0.45299,0.86149,0.93593,0.96625,0.9838,0.80463,0.70998,0.46789,0.87327,0.001406,0.001406,0.001406
32,907.753,0.73253,0.45607,0.85877,0.9552,0.93385,0.97712,0.80528,0.67456,0.43277,0.86422,0.0013862,0.0013862,0.0013862
33,935.29,0.71067,0.44298,0.8564,0.95294,0.94544,0.98066,0.81687,0.62563,0.52954,0.85822,0.0013664,0.0013664,0.0013664
34,962.054,0.72167,0.43796,0.85757,0.95832,0.96109,0.98536,0.82793,0.54481,0.39906,0.83066,0.0013466,0.0013466,0.0013466
35,989.825,0.70314,0.42905,0.84587,0.96507,0.96757,0.98293,0.83263,0.48858,0.37042,0.81241,0.0013268,0.0013268,0.0013268
36,1016.93,0.7175,0.43463,0.85351,0.96652,0.95331,0.98292,0.81833,0.56456,0.44831,0.82785,0.001307,0.001307,0.001307
37,1041.6,0.71061,0.44056,0.84888,0.96879,0.95331,0.98239,0.83456,0.54045,0.46664,0.83925,0.0012872,0.0012872,0.0012872
38,1069.51,0.69079,0.42124,0.84779,0.96061,0.96109,0.98526,0.83589,0.57578,0.38839,0.84987,0.0012674,0.0012674,0.0012674
39,1098.83,0.69378,0.41815,0.85525,0.95376,0.97276,0.98439,0.84472,0.54763,0.39024,0.83382,0.0012476,0.0012476,0.0012476
40,1124.72,0.70274,0.42578,0.85019,0.95508,0.96109,0.98657,0.8346,0.54555,0.37942,0.8363,0.0012278,0.0012278,0.0012278
41,1151.11,0.68234,0.42034,0.85325,0.96134,0.96759,0.98805,0.83632,0.60697,0.41154,0.83158,0.001208,0.001208,0.001208
