epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.647,2.2441,2.49534,1.71792,0,0,0,0,4.32465,9.88013,7.20334,0.00326667,0.00326667,0.0706
2,40.0367,2.04346,1.23273,1.67485,0.04752,0.14783,0.04289,0.01894,2.64392,28.9854,3.66879,0.00659982,0.00659982,0.0405998
3,54.3725,1.84839,1.09735,1.62777,0.77274,0.73917,0.75093,0.43937,2.1275,3.7045,2.10444,0.00993225,0.00993225,0.0105989
4,69.4726,1.82575,1.02445,1.57714,0.39313,0.68696,0.45865,0.26983,2.38191,14.3512,2.5976,0.00999756,0.00999756,0.00999756
5,83.8186,1.65264,0.93097,1.51642,0.79557,0.74449,0.78256,0.46153,2.24244,2.97259,2.12251,0.00999566,0.00999566,0.00999566
6,99.5796,1.64604,0.89631,1.49348,0.84328,0.86087,0.84625,0.5088,2.1634,2.50558,2.0522,0.00999322,0.00999322,0.00999322
7,116.337,1.54962,0.83011,1.44417,0.29748,0.67826,0.25679,0.18828,2.04357,11.4541,2.02174,0.00999023,0.00999023,0.00999023
8,130.063,1.4478,0.79644,1.43187,0.9404,0.83478,0.91619,0.66913,1.59176,1.45948,1.63872,0.00998671,0.00998671,0.00998671
9,143.769,1.38088,0.74848,1.3749,0.92113,0.71089,0.84705,0.57892,2.10823,3.34325,1.96478,0.00998264,0.00998264,0.00998264
10,156.772,1.3613,0.71513,1.35137,0.94415,0.86957,0.95237,0.7254,1.70786,0.92004,2.0363,0.00997803,0.00997803,0.00997803
11,171.013,1.37595,0.7077,1.3686,0.97223,0.91329,0.95867,0.70315,1.63739,1.18509,1.70433,0.00997288,0.00997288,0.00997288
12,184.952,1.36115,0.71096,1.35785,0.9724,0.89565,0.9721,0.72273,1.55348,0.9307,1.60554,0.0099672,0.0099672,0.0099672
13,199.73,1.29157,0.67485,1.33378,0.94457,0.92174,0.96924,0.73491,1.4956,1.05841,1.67201,0.00996097,0.00996097,0.00996097
14,213.16,1.30118,0.6554,1.33672,0.97562,0.89565,0.94963,0.68722,1.67891,1.03806,1.58014,0.0099542,0.0099542,0.0099542
15,226.68,1.26934,0.66562,1.33824,0.9801,0.91304,0.97199,0.75466,1.48618,0.87405,1.61966,0.0099469,0.0099469,0.0099469
16,241.24,1.28179,0.66622,1.34683,0.99052,0.90895,0.96606,0.73503,1.68049,1.2136,1.68488,0.00993906,0.00993906,0.00993906
17,255.538,1.24679,0.63742,1.32723,0.96064,0.90435,0.94403,0.72795,1.42913,0.9874,1.6196,0.00993068,0.00993068,0.00993068
18,269.04,1.26283,0.6416,1.31348,0.96347,0.92174,0.96391,0.7435,1.40327,0.94657,1.57989,0.00992177,0.00992177,0.00992177
19,283.236,1.18124,0.62517,1.29205,0.95577,0.93952,0.97593,0.72822,1.51096,0.8984,1.62759,0.00991232,0.00991232,0.00991232
20,298.286,1.17808,0.61189,1.2785,0.97287,0.93542,0.973,0.71572,1.56155,0.82983,1.49293,0.00990234,0.00990234,0.00990234
21,313.019,1.1697,0.59195,1.29416,0.97234,0.91695,0.97221,0.77735,1.39583,0.78888,1.50456,0.00989183,0.00989183,0.00989183
22,329.919,1.1536,0.59662,1.27408,0.95608,0.94641,0.97286,0.76466,1.44575,0.81973,1.61784,0.00988079,0.00988079,0.00988079
23,344.18,1.14137,0.58327,1.27523,0.97229,0.91531,0.96691,0.77975,1.28893,0.97907,1.49876,0.00986922,0.00986922,0.00986922
24,358.322,1.13307,0.56989,1.29071,0.98856,0.89565,0.94708,0.73382,1.71007,1.05678,1.71718,0.00985711,0.00985711,0.00985711
25,371.825,1.15028,0.5751,1.27244,0.99059,0.91513,0.98713,0.80128,1.32788,0.70041,1.59437,0.00984449,0.00984449,0.00984449
26,385.036,1.11682,0.54111,1.26775,0.99337,0.91304,0.96797,0.78937,1.25311,0.64243,1.50024,0.00983133,0.00983133,0.00983133
27,398.273,1.08899,0.54227,1.24241,0.94748,0.94783,0.97512,0.75083,1.47369,0.91739,1.58346,0.00981765,0.00981765,0.00981765
28,412.595,1.08368,0.5493,1.23923,1,0.90934,0.97178,0.80077,1.3518,0.64448,1.54465,0.00980345,0.00980345,0.00980345
29,426.117,1.10509,0.54989,1.25818,0.97021,0.95652,0.9843,0.81146,1.26059,0.726,1.59787,0.00978873,0.00978873,0.00978873
30,441.049,1.05509,0.55354,1.24205,0.98748,0.96522,0.98876,0.79328,1.25708,0.67795,1.57438,0.00977349,0.00977349,0.00977349
31,456.213,1.08628,0.5381,1.26348,0.9703,0.94783,0.97864,0.77434,1.28545,0.67577,1.44934,0.00975773,0.00975773,0.00975773
32,470.428,1.08011,0.51951,1.23582,0.98176,0.93616,0.97482,0.80889,1.32577,0.78254,1.59291,0.00974145,0.00974145,0.00974145
33,482.422,1.11356,0.5562,1.25219,0.98939,0.93043,0.97981,0.78975,1.30535,0.72176,1.58392,0.00972466,0.00972466,0.00972466
34,496.422,1.10745,0.56226,1.2572,0.96812,0.93043,0.98135,0.76583,1.31079,0.74856,1.52837,0.00970736,0.00970736,0.00970736
35,511.542,1.03049,0.52181,1.22586,0.97319,0.94693,0.98254,0.78283,1.50256,0.70936,1.78462,0.00968955,0.00968955,0.00968955
36,525.313,1.03426,0.51301,1.22911,0.98364,0.93913,0.95956,0.76467,1.37885,0.81457,1.64266,0.00967122,0.00967122,0.00967122
37,539.356,1.09751,0.50832,1.24408,0.9908,0.93639,0.98442,0.79477,1.20411,0.73967,1.4548,0.00965239,0.00965239,0.00965239
38,553.357,1.05727,0.52453,1.24314,0.98175,0.9354,0.96116,0.77397,1.70724,0.88972,1.98502,0.00963306,0.00963306,0.00963306
39,567.966,1.02622,0.50891,1.23258,0.98054,0.95652,0.98435,0.81165,1.24461,0.57421,1.52019,0.00961322,0.00961322,0.00961322
40,579.341,1.0133,0.49998,1.23078,1,0.97381,0.98666,0.80941,1.47561,0.69263,1.63969,0.00959289,0.00959289,0.00959289
41,596.122,1.03183,0.49622,1.22882,1,0.97153,0.98434,0.79982,1.53206,0.845,1.81936,0.00957205,0.00957205,0.00957205
42,611.135,1.02078,0.48136,1.21304,0.97284,0.97391,0.98176,0.82827,1.25198,0.54998,1.54803,0.00955072,0.00955072,0.00955072
43,626.065,1.03604,0.50115,1.23347,0.99612,0.97391,0.9926,0.81372,1.21023,0.59208,1.49918,0.00952889,0.00952889,0.00952889
44,640.084,0.97791,0.49687,1.21091,0.98177,0.93913,0.9712,0.79888,1.24162,0.83158,1.49453,0.00950658,0.00950658,0.00950658
45,653.674,0.9661,0.47238,1.20096,0.96585,0.96522,0.98418,0.82635,1.39984,0.56957,1.66144,0.00948377,0.00948377,0.00948377
46,667.915,1.0596,0.48816,1.22429,0.99566,0.96522,0.98503,0.80257,1.59654,0.68107,1.79487,0.00946048,0.00946048,0.00946048
47,681.62,1.00213,0.48357,1.20946,0.98219,0.95889,0.98518,0.81422,1.26099,0.60865,1.53421,0.00943671,0.00943671,0.00943671
48,695.684,1.00626,0.49172,1.21575,0.98942,0.95652,0.99153,0.81762,1.25254,0.65381,1.64253,0.00941245,0.00941245,0.00941245
49,711.603,0.97393,0.47234,1.21503,0.99104,0.96197,0.98821,0.82486,1.25688,0.68911,1.54676,0.00938772,0.00938772,0.00938772
50,725.684,0.93413,0.45735,1.19866,0.98756,0.95652,0.98775,0.83088,1.18989,0.62729,1.55004,0.00936251,0.00936251,0.00936251
51,738.792,0.97111,0.47147,1.20916,0.98538,0.98261,0.98474,0.82042,1.27331,0.72089,1.4629,0.00933683,0.00933683,0.00933683
52,753.151,0.97692,0.46862,1.20512,0.97088,0.95652,0.99053,0.7984,1.45438,0.68372,1.60362,0.00931067,0.00931067,0.00931067
53,768.195,0.97722,0.47967,1.21153,0.99653,0.98261,0.99474,0.8312,1.21522,0.59826,1.49967,0.00928405,0.00928405,0.00928405
54,781.116,0.93065,0.45793,1.19208,0.98222,0.9608,0.98379,0.84669,0.97695,0.59263,1.32174,0.00925697,0.00925697,0.00925697
55,794.601,0.94843,0.45701,1.20569,0.98216,0.95751,0.99103,0.84366,1.13962,0.65737,1.47145,0.00922942,0.00922942,0.00922942
56,809.733,0.93462,0.4456,1.18753,0.98233,0.96692,0.98504,0.82717,1.37833,0.66326,1.57542,0.00920142,0.00920142,0.00920142
57,824.342,0.99479,0.46121,1.19053,0.99603,0.98261,0.99427,0.83767,1.10115,0.54707,1.40716,0.00917296,0.00917296,0.00917296
58,837.586,0.92729,0.44252,1.18937,0.99114,0.9725,0.98575,0.82843,1.24578,0.82479,1.53177,0.00914405,0.00914405,0.00914405
59,851.816,0.98102,0.46577,1.21455,0.99105,0.96522,0.98195,0.81246,1.24231,0.57559,1.37422,0.00911469,0.00911469,0.00911469
60,866.017,0.95775,0.45806,1.19842,0.99081,0.93751,0.9727,0.82354,1.25592,0.60031,1.48792,0.00908488,0.00908488,0.00908488
61,880.087,0.95679,0.46135,1.1873,0.95283,0.94783,0.98627,0.83835,1.08704,0.65412,1.45965,0.00905463,0.00905463,0.00905463
62,895.091,0.94089,0.45785,1.20148,0.9541,0.96522,0.98944,0.8361,1.17766,0.57951,1.48761,0.00902395,0.00902395,0.00902395
63,909.312,0.94575,0.45637,1.19938,0.99105,0.96274,0.98787,0.83228,1.07977,0.56748,1.42746,0.00899282,0.00899282,0.00899282
64,922.99,0.95327,0.45273,1.20082,0.98868,0.97391,0.9894,0.83697,1.18169,0.585,1.46106,0.00896127,0.00896127,0.00896127
65,937.481,0.92404,0.44679,1.19775,0.9985,0.97391,0.99195,0.83525,1.20505,0.57884,1.5073,0.00892928,0.00892928,0.00892928
