epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,109.583,1.46459,3.15797,1.10662,0.00373,0.9002,0.03951,0.02587,1.0059,3.56202,0.88269,0.00064,0.00064,0.00064
2,146.018,1.08815,1.40147,0.92729,0.98521,0.27136,0.70697,0.45669,1.04857,2.61122,0.94643,0.00127426,0.00127426,0.00127426
3,175.595,1.08919,1.09605,0.94284,0.96691,0.53568,0.83805,0.5403,1.21671,1.88737,1.02591,0.00188238,0.00188238,0.00188238
4,208.628,1.10201,0.92853,0.95981,0.54108,0.70468,0.61413,0.38748,1.15801,1.22796,1.00159,0.0018812,0.0018812,0.0018812
5,242.375,1.05427,0.78091,0.94369,0.93072,0.82079,0.90378,0.6244,1.02951,0.9349,0.95253,0.0018416,0.0018416,0.0018416
6,273.998,1.00596,0.71342,0.92978,0.92248,0.84828,0.92172,0.65138,1.04841,0.71236,0.9507,0.001802,0.001802,0.001802
7,305.487,0.9577,0.66465,0.919,0.90949,0.90049,0.95304,0.69305,0.9575,0.66575,0.9535,0.0017624,0.0017624,0.0017624
8,337.022,0.95409,0.64089,0.91184,0.95197,0.88805,0.94627,0.6928,0.94944,0.64542,0.92541,0.0017228,0.0017228,0.0017228
9,368.618,0.92644,0.61839,0.90767,0.96267,0.90428,0.96702,0.72812,0.93534,0.59961,0.90457,0.0016832,0.0016832,0.0016832
10,404.773,0.88687,0.58793,0.90281,0.96574,0.93075,0.97777,0.75013,0.81559,0.52938,0.89227,0.0016436,0.0016436,0.0016436
11,436.29,0.8926,0.58629,0.8968,0.96858,0.87893,0.96913,0.75838,0.79927,0.57788,0.88449,0.001604,0.001604,0.001604
12,465.466,0.8513,0.55096,0.8835,0.92935,0.91095,0.9558,0.68687,0.98433,0.58664,0.91681,0.0015644,0.0015644,0.0015644
13,498.429,0.84854,0.54077,0.8855,0.93975,0.89002,0.95334,0.72553,0.84194,0.57893,0.88199,0.0015248,0.0015248,0.0015248
14,528.48,0.82575,0.53677,0.87791,0.97859,0.91446,0.97819,0.77253,0.74668,0.48614,0.86641,0.0014852,0.0014852,0.0014852
15,558.628,0.83541,0.52928,0.87176,0.96013,0.93197,0.9718,0.7642,0.79478,0.49316,0.87754,0.0014456,0.0014456,0.0014456
16,590.35,0.80555,0.51371,0.87314,0.97879,0.94009,0.97886,0.76921,0.76687,0.48578,0.86724,0.001406,0.001406,0.001406
17,624.179,0.82161,0.51728,0.88042,0.96451,0.94501,0.98415,0.79338,0.72538,0.44754,0.86152,0.0013664,0.0013664,0.0013664
18,658.949,0.79591,0.49523,0.86924,0.96659,0.94291,0.98029,0.79825,0.74523,0.45868,0.8665,0.0013268,0.0013268,0.0013268
19,690.247,0.76766,0.48511,0.85972,0.98094,0.94344,0.98124,0.81598,0.65954,0.4189,0.85353,0.0012872,0.0012872,0.0012872
20,722.278,0.77982,0.4902,0.86855,0.97715,0.93075,0.9796,0.79238,0.71769,0.4478,0.85858,0.0012476,0.0012476,0.0012476
21,753.526,0.76397,0.48234,0.86361,0.96629,0.95927,0.98557,0.81094,0.69805,0.43045,0.86091,0.001208,0.001208,0.001208
22,783.978,0.761,0.46931,0.86144,0.98081,0.94501,0.98338,0.79822,0.7059,0.42312,0.85366,0.0011684,0.0011684,0.0011684
23,815.674,0.74031,0.45396,0.85368,0.97489,0.94879,0.98738,0.80998,0.66175,0.40185,0.84728,0.0011288,0.0011288,0.0011288
24,847.671,0.73452,0.45877,0.85256,0.96715,0.95519,0.9841,0.814,0.67741,0.41615,0.84847,0.0010892,0.0010892,0.0010892
25,877.941,0.71507,0.43956,0.85328,0.98443,0.94501,0.98796,0.83883,0.62325,0.37919,0.84143,0.0010496,0.0010496,0.0010496
