epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,68.6281,5.39481,10.6794,4.08582,0,0,0,0,5.79708,8.31662,4.18576,0.00064,0.00064,0.00064
2,120.248,3.73276,4.78801,2.70365,0,0,0,0,5.42796,5.47961,3.84707,0.00129571,0.00129571,0.00129571
3,151.368,2.70762,2.84736,2.02081,0.00011,0.01946,0.00506,0.00102,4.57497,4.62906,3.42579,0.00194706,0.00194706,0.00194706
4,178.463,2.18266,1.87277,1.65955,0.63242,0.46693,0.49189,0.21456,2.82743,2.43361,2.30798,0.0019802,0.0019802,0.0019802
5,205.847,1.8698,1.45763,1.4606,0.88207,0.68093,0.77599,0.45205,2.14266,2.22654,2.0347,0.0019736,0.0019736,0.0019736
6,234.892,1.69522,1.24647,1.3696,0.87545,0.76583,0.85163,0.46878,2.01807,2.12223,1.8768,0.001967,0.001967,0.001967
7,262.211,1.56716,1.11283,1.28533,0.87603,0.7974,0.83519,0.46702,1.8882,2.1706,1.77091,0.0019604,0.0019604,0.0019604
8,288.192,1.48965,1.02164,1.23593,0.91195,0.83658,0.91054,0.55875,1.39693,1.67974,1.50807,0.0019538,0.0019538,0.0019538
9,315.503,1.40626,0.9467,1.2039,0.89851,0.82676,0.91137,0.58974,1.37483,1.01588,1.4192,0.0019472,0.0019472,0.0019472
10,344.35,1.4183,0.92596,1.19267,0.93213,0.82879,0.91415,0.59283,1.52859,1.26766,1.45144,0.0019406,0.0019406,0.0019406
11,370.431,1.32903,0.88167,1.15013,0.95932,0.85603,0.9223,0.59097,1.32501,1.32383,1.39543,0.001934,0.001934,0.001934
12,396.852,1.29867,0.83103,1.1335,0.91981,0.88327,0.93708,0.64876,1.17691,1.21812,1.35252,0.0019274,0.0019274,0.0019274
13,423.155,1.26386,0.79573,1.12384,0.95164,0.8423,0.93196,0.60554,1.20398,0.8159,1.28887,0.0019208,0.0019208,0.0019208
14,450.065,1.28762,0.80779,1.12543,0.89351,0.89494,0.93194,0.5711,1.48432,0.82602,1.33939,0.0019142,0.0019142,0.0019142
15,475.375,1.21275,0.76068,1.09306,0.94016,0.89105,0.95205,0.66236,1.12086,0.7859,1.22695,0.0019076,0.0019076,0.0019076
16,503.856,1.20129,0.74819,1.09059,0.95995,0.89105,0.95699,0.66123,1.10627,0.84742,1.20885,0.001901,0.001901,0.001901
17,529.4,1.1692,0.72832,1.07265,0.94695,0.87938,0.94718,0.63738,1.1099,0.87643,1.2526,0.0018944,0.0018944,0.0018944
18,557.857,1.15956,0.71569,1.06456,0.95435,0.8716,0.94974,0.66415,1.07516,0.76143,1.18648,0.0018878,0.0018878,0.0018878
19,585.162,1.12955,0.70569,1.04911,0.92477,0.91829,0.95392,0.68366,1.08411,0.85815,1.19465,0.0018812,0.0018812,0.0018812
20,612.496,1.1402,0.70624,1.05781,0.95389,0.89494,0.95195,0.6843,1.04498,0.68539,1.18365,0.0018746,0.0018746,0.0018746
21,639.997,1.10119,0.69286,1.0441,0.9666,0.90095,0.9584,0.68959,1.13246,0.86598,1.18876,0.001868,0.001868,0.001868
22,667.299,1.09643,0.65945,1.04755,0.96872,0.87549,0.95177,0.68717,1.07151,0.69312,1.18171,0.0018614,0.0018614,0.0018614
23,694.436,1.10462,0.66532,1.03093,0.93245,0.9144,0.94999,0.6485,1.09716,0.84308,1.18972,0.0018548,0.0018548,0.0018548
24,721.715,1.10216,0.6624,1.02705,0.97464,0.89726,0.96524,0.68661,0.98588,0.67125,1.10452,0.0018482,0.0018482,0.0018482
25,748.182,1.08084,0.64487,1.03054,0.9627,0.92218,0.97707,0.71561,0.93503,0.60103,1.10659,0.0018416,0.0018416,0.0018416
26,776.667,1.07033,0.64401,1.02345,0.96322,0.91703,0.96401,0.68565,1.16541,0.69268,1.20521,0.001835,0.001835,0.001835
27,802.765,1.04354,0.61965,1.0185,0.94114,0.90661,0.96089,0.6888,1.00002,0.71979,1.08895,0.0018284,0.0018284,0.0018284
28,829.964,1.02602,0.601,0.99559,0.95597,0.92933,0.96717,0.73196,0.90245,0.62201,1.06359,0.0018218,0.0018218,0.0018218
29,857.523,0.97625,0.5784,0.98306,0.95405,0.91051,0.96393,0.7278,1.07551,0.61578,1.16361,0.0018152,0.0018152,0.0018152
30,883.401,0.98709,0.58431,0.99806,0.94494,0.93482,0.96885,0.71993,1.00601,0.57171,1.08009,0.0018086,0.0018086,0.0018086
31,910.134,0.99376,0.59211,0.99648,0.96393,0.93577,0.97297,0.73774,0.90701,0.58199,1.04622,0.001802,0.001802,0.001802
32,936.637,0.99094,0.5929,0.98917,0.9419,0.96109,0.97025,0.71742,0.90274,0.5704,1.06543,0.0017954,0.0017954,0.0017954
33,964.407,0.97857,0.57648,0.99239,0.94675,0.94942,0.97317,0.75681,0.85544,0.51208,1.04199,0.0017888,0.0017888,0.0017888
34,989.765,0.98556,0.58484,0.98851,0.95118,0.90661,0.96824,0.70965,0.99933,0.59021,1.10146,0.0017822,0.0017822,0.0017822
35,1017.19,0.99897,0.58795,0.98529,0.97609,0.93774,0.97373,0.74239,0.88179,0.529,1.04727,0.0017756,0.0017756,0.0017756
36,1043.98,0.95556,0.57249,0.98199,0.96179,0.93774,0.97448,0.7639,0.94058,0.52343,1.08654,0.001769,0.001769,0.001769
37,1069.52,0.95927,0.58759,0.9729,0.96338,0.95331,0.98293,0.71685,0.93052,0.54411,1.05437,0.0017624,0.0017624,0.0017624
38,1096.74,0.96142,0.55188,0.97129,0.96023,0.93953,0.97685,0.7478,0.8432,0.55303,1.05413,0.0017558,0.0017558,0.0017558
39,1124.78,0.94916,0.54627,0.97886,0.95058,0.93385,0.96443,0.74428,1.22268,0.67933,1.21626,0.0017492,0.0017492,0.0017492
40,1151.85,0.94191,0.55455,0.97425,0.94573,0.94942,0.97812,0.76075,0.89319,0.49942,1.03655,0.0017426,0.0017426,0.0017426
41,1180.03,0.93458,0.54402,0.97078,0.9607,0.94163,0.97681,0.77809,0.84571,0.48059,1.01118,0.001736,0.001736,0.001736
42,1207.94,0.89382,0.53593,0.96068,0.92877,0.9572,0.98053,0.75715,0.85129,0.55418,1.02568,0.0017294,0.0017294,0.0017294
43,1234.95,0.91741,0.53763,0.95843,0.97603,0.95067,0.98066,0.76497,0.78204,0.49724,1.02197,0.0017228,0.0017228,0.0017228
44,1261.88,0.89585,0.52313,0.96703,0.96086,0.95514,0.97937,0.74635,0.87491,0.50999,1.02987,0.0017162,0.0017162,0.0017162
45,1290.42,0.90552,0.52208,0.953,0.94882,0.96109,0.97683,0.76853,0.86949,0.46433,1.02906,0.0017096,0.0017096,0.0017096
46,1315.43,0.8899,0.51347,0.95041,0.94373,0.9572,0.97967,0.77863,0.8449,0.58644,1.06456,0.001703,0.001703,0.001703
47,1343.95,0.89781,0.52429,0.94525,0.94178,0.94416,0.97279,0.75774,0.82529,0.47944,1.00333,0.0016964,0.0016964,0.0016964
48,1374.89,0.91814,0.52594,0.96044,0.97924,0.91777,0.97746,0.76103,0.84383,0.48841,1.0293,0.0016898,0.0016898,0.0016898
49,1404.98,0.90224,0.52405,0.94543,0.96451,0.95162,0.97934,0.78353,0.8448,0.52541,1.01893,0.0016832,0.0016832,0.0016832
50,1431.24,0.88601,0.51949,0.94769,0.94927,0.94663,0.97175,0.75873,0.9929,0.54661,1.09479,0.0016766,0.0016766,0.0016766
51,1459.36,0.89869,0.51796,0.94874,0.95716,0.95331,0.98081,0.76521,0.88319,0.46321,1.05329,0.00167,0.00167,0.00167
52,1483.46,0.88757,0.52672,0.95449,0.93392,0.94163,0.97396,0.78309,0.90181,0.47697,1.06795,0.0016634,0.0016634,0.0016634
53,1510.66,0.85466,0.50295,0.93452,0.96008,0.94163,0.979,0.79185,0.82988,0.44799,1.01913,0.0016568,0.0016568,0.0016568
54,1536.15,0.87815,0.50546,0.93418,0.95025,0.9572,0.98083,0.75883,0.88191,0.49068,1.02039,0.0016502,0.0016502,0.0016502
55,1563.95,0.87099,0.5002,0.93893,0.96035,0.9424,0.96899,0.78634,0.77907,0.52044,0.98492,0.0016436,0.0016436,0.0016436
56,1592.68,0.86134,0.49665,0.94521,0.95682,0.94163,0.97615,0.78156,0.80665,0.47887,1.00599,0.001637,0.001637,0.001637
57,1621.11,0.87409,0.5165,0.94045,0.95301,0.94703,0.97223,0.77379,0.84905,0.50233,1.03165,0.0016304,0.0016304,0.0016304
58,1648.97,0.83583,0.48112,0.93219,0.95014,0.96402,0.97752,0.78721,0.85725,0.48584,1.02423,0.0016238,0.0016238,0.0016238
59,1676.56,0.84689,0.48718,0.93084,0.97604,0.95115,0.97717,0.80019,0.77347,0.45849,0.98578,0.0016172,0.0016172,0.0016172
60,1703.18,0.846,0.4916,0.93907,0.98006,0.95616,0.98179,0.78937,0.77101,0.42809,0.99282,0.0016106,0.0016106,0.0016106
61,1730.95,0.82031,0.47651,0.92025,0.96854,0.95838,0.98234,0.79372,0.75584,0.43169,0.97933,0.001604,0.001604,0.001604
62,1760.01,0.83034,0.47941,0.92912,0.96511,0.95331,0.97093,0.78763,0.75884,0.53098,1.00742,0.0015974,0.0015974,0.0015974
63,1787.33,0.84408,0.49249,0.93532,0.96354,0.92534,0.96571,0.76846,0.77215,0.4818,0.97241,0.0015908,0.0015908,0.0015908
64,1815.86,0.83461,0.48287,0.92373,0.97509,0.96109,0.97614,0.78941,0.78652,0.41704,0.98579,0.0015842,0.0015842,0.0015842
65,1843.84,0.8172,0.47023,0.91794,0.98166,0.94163,0.98266,0.7998,0.75427,0.43645,0.95951,0.0015776,0.0015776,0.0015776
66,1869.73,0.83274,0.48368,0.93121,0.95733,0.96498,0.9809,0.79747,0.70792,0.46201,0.9471,0.001571,0.001571,0.001571
67,1897.03,0.81318,0.46951,0.92591,0.97743,0.93774,0.98304,0.79347,0.76481,0.49035,0.95433,0.0015644,0.0015644,0.0015644
68,1925.41,0.80506,0.46855,0.91125,0.94183,0.94494,0.97426,0.77718,0.84097,0.49128,1.01863,0.0015578,0.0015578,0.0015578
69,1952.32,0.85379,0.50751,0.94137,0.96914,0.95331,0.98251,0.79524,0.84686,0.45296,1.01701,0.0015512,0.0015512,0.0015512
70,1979.32,0.82096,0.46598,0.921,0.94036,0.93385,0.96124,0.78409,0.76901,0.45715,0.97876,0.0015446,0.0015446,0.0015446
71,2007.29,0.80969,0.47152,0.9204,0.97178,0.93796,0.98109,0.79879,0.72235,0.408,0.95397,0.001538,0.001538,0.001538
72,2034.55,0.80737,0.46251,0.91851,0.96996,0.94942,0.9773,0.78806,0.7801,0.44894,0.9908,0.0015314,0.0015314,0.0015314
73,2061.98,0.81577,0.48188,0.91465,0.97586,0.94942,0.98189,0.81305,0.74434,0.43212,0.97967,0.0015248,0.0015248,0.0015248
74,2090.68,0.82659,0.47846,0.92334,0.97577,0.94942,0.98134,0.79672,0.71602,0.47911,0.945,0.0015182,0.0015182,0.0015182
75,2119.01,0.78079,0.44874,0.91137,0.97945,0.9572,0.98258,0.81945,0.70579,0.43148,0.94916,0.0015116,0.0015116,0.0015116
76,2147.62,0.7979,0.47261,0.91556,0.97241,0.9572,0.98067,0.79599,0.80694,0.45348,1.00994,0.001505,0.001505,0.001505
77,2178.96,0.79986,0.46609,0.92192,0.97119,0.95331,0.9793,0.8037,0.66406,0.44779,0.93411,0.0014984,0.0014984,0.0014984
78,2205.53,0.81218,0.46854,0.91674,0.97128,0.96109,0.98216,0.81943,0.69709,0.39901,0.93407,0.0014918,0.0014918,0.0014918
79,2232.14,0.77096,0.44194,0.90548,0.97536,0.96109,0.98448,0.81276,0.66396,0.3846,0.94652,0.0014852,0.0014852,0.0014852
80,2259.16,0.76231,0.43859,0.90168,0.96492,0.96325,0.98054,0.81112,0.7052,0.40294,0.95026,0.0014786,0.0014786,0.0014786
81,2285.53,0.77291,0.4484,0.91459,0.98089,0.94163,0.98,0.80869,0.82366,0.43574,1.02696,0.001472,0.001472,0.001472
82,2312.03,0.74384,0.4342,0.9007,0.96836,0.95256,0.97701,0.81928,0.71434,0.42149,0.95286,0.0014654,0.0014654,0.0014654
83,2340.53,0.7578,0.4344,0.90532,0.95333,0.95378,0.9797,0.80418,0.76564,0.40702,0.98415,0.0014588,0.0014588,0.0014588
84,2368.87,0.78043,0.45754,0.90773,0.98267,0.94163,0.98258,0.81618,0.64312,0.42323,0.91965,0.0014522,0.0014522,0.0014522
85,2395.21,0.77112,0.44207,0.90824,0.97867,0.94163,0.97856,0.80983,0.77378,0.40504,0.98413,0.0014456,0.0014456,0.0014456
86,2422.48,0.75313,0.43773,0.90023,0.96333,0.91994,0.96153,0.76183,0.83433,0.41795,0.98688,0.001439,0.001439,0.001439
87,2449.13,0.76167,0.45483,0.90323,0.98494,0.93774,0.98501,0.81261,0.71546,0.3844,0.97408,0.0014324,0.0014324,0.0014324
88,2477.14,0.75986,0.43536,0.90319,0.96844,0.95526,0.9836,0.82148,0.71162,0.35746,0.933,0.0014258,0.0014258,0.0014258
89,2505.13,0.73371,0.42942,0.89711,0.95834,0.9572,0.98256,0.81157,0.65509,0.38678,0.91683,0.0014192,0.0014192,0.0014192
90,2533.45,0.76487,0.44072,0.89876,0.96196,0.96887,0.98345,0.81686,0.74999,0.37338,0.97446,0.0014126,0.0014126,0.0014126
91,2561.87,0.76163,0.44547,0.90674,0.95633,0.96498,0.98275,0.82133,0.72146,0.38904,0.98519,0.001406,0.001406,0.001406
92,2587.79,0.74402,0.43462,0.89578,0.9295,0.90272,0.94662,0.76775,0.76095,0.44549,0.97436,0.0013994,0.0013994,0.0013994
93,2615.33,0.75324,0.43077,0.89407,0.96479,0.95948,0.98018,0.81153,0.75404,0.39103,0.96389,0.0013928,0.0013928,0.0013928
94,2644.28,0.74817,0.42003,0.90104,0.9879,0.95297,0.98541,0.83784,0.61831,0.38372,0.9227,0.0013862,0.0013862,0.0013862
95,2671.91,0.7568,0.43633,0.90096,0.96143,0.97276,0.98264,0.8197,0.6498,0.36756,0.92384,0.0013796,0.0013796,0.0013796
96,2700.68,0.73339,0.42165,0.89553,0.97619,0.95708,0.98269,0.82344,0.7677,0.40318,0.97721,0.001373,0.001373,0.001373
97,2728.81,0.74773,0.42516,0.89292,0.9625,0.96498,0.98447,0.82631,0.78153,0.40183,1.00915,0.0013664,0.0013664,0.0013664
98,2754.99,0.73723,0.42611,0.89156,0.96074,0.9572,0.9787,0.81481,0.78068,0.40249,0.99992,0.0013598,0.0013598,0.0013598
99,2783.55,0.74478,0.42138,0.89188,0.95792,0.96109,0.98295,0.83201,0.73564,0.35976,0.98823,0.0013532,0.0013532,0.0013532
100,2812.16,0.71403,0.41461,0.88605,0.96645,0.95331,0.98179,0.82747,0.66991,0.37738,0.93613,0.0013466,0.0013466,0.0013466
101,2840.47,0.72482,0.41337,0.89074,0.97872,0.94942,0.98209,0.81902,0.63551,0.41383,0.92155,0.00134,0.00134,0.00134
102,2868.14,0.73089,0.4151,0.88494,0.97422,0.95331,0.9826,0.83048,0.77398,0.38146,1.00513,0.0013334,0.0013334,0.0013334
103,2898.55,0.7278,0.41502,0.88814,0.97675,0.94942,0.98328,0.82715,0.68518,0.37134,0.93324,0.0013268,0.0013268,0.0013268
104,2926.03,0.72506,0.42209,0.89135,0.98385,0.94817,0.98233,0.82482,0.72135,0.41767,0.98671,0.0013202,0.0013202,0.0013202
105,2953.76,0.73417,0.42601,0.8861,0.98268,0.94553,0.98252,0.8221,0.62797,0.34761,0.91428,0.0013136,0.0013136,0.0013136
106,2979.67,0.72852,0.41271,0.89567,0.97615,0.95541,0.98299,0.83221,0.71704,0.33826,0.94076,0.001307,0.001307,0.001307
107,3006.87,0.73783,0.40874,0.89121,0.98794,0.95625,0.98383,0.82414,0.72792,0.37675,0.95854,0.0013004,0.0013004,0.0013004
108,3034.19,0.70958,0.40695,0.89362,0.98031,0.9685,0.98714,0.83892,0.68395,0.35616,0.94038,0.0012938,0.0012938,0.0012938
109,3062.75,0.7199,0.4093,0.88756,0.96289,0.96887,0.98144,0.82396,0.64828,0.36577,0.91722,0.0012872,0.0012872,0.0012872
110,3089.11,0.71088,0.40481,0.88496,0.97495,0.96109,0.98481,0.83013,0.65241,0.3517,0.93044,0.0012806,0.0012806,0.0012806
111,3116.73,0.72286,0.39782,0.89117,0.97211,0.94946,0.9818,0.82644,0.61963,0.35136,0.9224,0.001274,0.001274,0.001274
112,3144.77,0.71541,0.41439,0.89202,0.97606,0.95206,0.98479,0.83001,0.61303,0.33603,0.90024,0.0012674,0.0012674,0.0012674
113,3171.67,0.70614,0.40025,0.88679,0.97528,0.95331,0.98566,0.83259,0.61135,0.34476,0.89717,0.0012608,0.0012608,0.0012608
114,3200.6,0.71194,0.41124,0.89011,0.96846,0.95574,0.98698,0.83405,0.66808,0.38443,0.94522,0.0012542,0.0012542,0.0012542
115,3229.96,0.7241,0.41632,0.89012,0.9799,0.94859,0.98498,0.84735,0.64962,0.37156,0.93742,0.0012476,0.0012476,0.0012476
116,3259.88,0.69938,0.4084,0.88601,0.97978,0.96109,0.98786,0.83422,0.62358,0.41511,0.90811,0.001241,0.001241,0.001241
117,3288.09,0.70652,0.3957,0.88111,0.97435,0.9572,0.98264,0.83629,0.61969,0.41389,0.90535,0.0012344,0.0012344,0.0012344
118,3316.55,0.69479,0.3976,0.88674,0.95369,0.96168,0.98175,0.8296,0.66423,0.38402,0.92052,0.0012278,0.0012278,0.0012278
119,3346.82,0.69848,0.40436,0.88381,0.97343,0.9572,0.98605,0.84072,0.59478,0.36113,0.9018,0.0012212,0.0012212,0.0012212
120,3377.29,0.70019,0.40307,0.88451,0.98399,0.95665,0.98351,0.83477,0.62565,0.34805,0.9099,0.0012146,0.0012146,0.0012146
121,3404.25,0.69349,0.39507,0.87996,0.98211,0.94942,0.98535,0.84213,0.6283,0.39816,0.90795,0.001208,0.001208,0.001208
122,3433.06,0.67205,0.38715,0.8719,0.97508,0.9572,0.98516,0.84637,0.68778,0.36231,0.96153,0.0012014,0.0012014,0.0012014
123,3461.62,0.68584,0.40011,0.87966,0.97881,0.96109,0.98068,0.84045,0.56583,0.36699,0.88939,0.0011948,0.0011948,0.0011948
124,3490.87,0.68927,0.40084,0.87365,0.97232,0.95693,0.98341,0.84282,0.59676,0.33547,0.89302,0.0011882,0.0011882,0.0011882
125,3519.61,0.70022,0.39473,0.87377,0.97499,0.9572,0.98234,0.83984,0.66576,0.45231,0.91804,0.0011816,0.0011816,0.0011816
126,3547.58,0.68209,0.39223,0.88063,0.98683,0.95331,0.98721,0.84505,0.62353,0.34796,0.9039,0.001175,0.001175,0.001175
127,3579,0.7215,0.40235,0.88301,0.97543,0.9572,0.98367,0.83495,0.66706,0.34674,0.92334,0.0011684,0.0011684,0.0011684
128,3606.76,0.69356,0.40044,0.88115,0.96466,0.95586,0.98306,0.84587,0.56003,0.37545,0.88017,0.0011618,0.0011618,0.0011618
129,3634.73,0.68289,0.40193,0.88296,0.96489,0.96249,0.98114,0.82753,0.63647,0.37931,0.90741,0.0011552,0.0011552,0.0011552
130,3663.36,0.69269,0.3993,0.8805,0.98141,0.94942,0.9841,0.84326,0.62517,0.37842,0.91515,0.0011486,0.0011486,0.0011486
131,3692.41,0.67589,0.39445,0.87156,0.97215,0.9509,0.98545,0.84025,0.54261,0.34356,0.88291,0.001142,0.001142,0.001142
132,3721.57,0.67103,0.38784,0.87061,0.9687,0.96353,0.98716,0.84596,0.56227,0.3441,0.88476,0.0011354,0.0011354,0.0011354
133,3750.4,0.68051,0.38642,0.87929,0.98051,0.95331,0.98813,0.84534,0.57743,0.33791,0.88726,0.0011288,0.0011288,0.0011288
134,3777.73,0.67532,0.39054,0.88167,0.98397,0.95567,0.98341,0.84745,0.59655,0.34633,0.89475,0.0011222,0.0011222,0.0011222
135,3807.36,0.67098,0.3893,0.87643,0.97443,0.94942,0.97936,0.84053,0.58327,0.3436,0.88958,0.0011156,0.0011156,0.0011156
136,3837.89,0.67983,0.38573,0.88509,0.96133,0.96109,0.98336,0.83941,0.59562,0.3754,0.90122,0.001109,0.001109,0.001109
137,3868.3,0.67544,0.39748,0.87774,0.95503,0.96109,0.98295,0.84533,0.58114,0.33673,0.88839,0.0011024,0.0011024,0.0011024
138,3898.86,0.6783,0.39576,0.88034,0.97757,0.95331,0.98784,0.85762,0.59563,0.34708,0.91003,0.0010958,0.0010958,0.0010958
139,3926.7,0.65249,0.37468,0.87419,0.9616,0.96109,0.98566,0.84713,0.66476,0.33672,0.94541,0.0010892,0.0010892,0.0010892
140,3955.05,0.64751,0.37078,0.86089,0.97456,0.9572,0.98402,0.85392,0.61848,0.34222,0.91349,0.0010826,0.0010826,0.0010826
141,3982.25,0.66483,0.38015,0.87523,0.98785,0.94876,0.98432,0.84841,0.58631,0.32336,0.90307,0.001076,0.001076,0.001076
142,4011.18,0.66743,0.37713,0.87264,0.98021,0.96361,0.98321,0.85028,0.60722,0.38524,0.89972,0.0010694,0.0010694,0.0010694
143,4040.24,0.67659,0.38718,0.87477,0.96847,0.95608,0.98425,0.85033,0.55869,0.38825,0.88452,0.0010628,0.0010628,0.0010628
144,4067.4,0.66638,0.38167,0.87151,0.95753,0.96887,0.9828,0.84127,0.58627,0.34957,0.88752,0.0010562,0.0010562,0.0010562
145,4095.14,0.66964,0.37779,0.87463,0.96026,0.96498,0.9808,0.84974,0.56751,0.3457,0.88374,0.0010496,0.0010496,0.0010496
146,4124.26,0.64732,0.36942,0.86843,0.97616,0.95607,0.98409,0.84468,0.58403,0.32814,0.87852,0.001043,0.001043,0.001043
147,4153.26,0.67455,0.39105,0.86591,0.96119,0.9638,0.98068,0.84354,0.60845,0.36225,0.8943,0.0010364,0.0010364,0.0010364
148,4181.24,0.63769,0.36352,0.86523,0.96259,0.96887,0.98408,0.85066,0.57015,0.36264,0.88075,0.0010298,0.0010298,0.0010298
149,4209.56,0.66229,0.38082,0.87229,0.96052,0.96887,0.98212,0.85283,0.59813,0.35244,0.88829,0.0010232,0.0010232,0.0010232
150,4238.25,0.65996,0.38056,0.87215,0.96506,0.96736,0.984,0.84509,0.54491,0.35967,0.87682,0.0010166,0.0010166,0.0010166
151,4267.97,0.65521,0.36359,0.86464,0.98023,0.96486,0.98377,0.85324,0.51699,0.32962,0.87055,0.00101,0.00101,0.00101
152,4297.14,0.65933,0.36901,0.86582,0.98007,0.95678,0.98496,0.845,0.54476,0.37425,0.88252,0.0010034,0.0010034,0.0010034
153,4325.31,0.6502,0.37128,0.85765,0.96467,0.95626,0.98226,0.84756,0.53168,0.37799,0.87593,0.0009968,0.0009968,0.0009968
154,4355.61,0.64494,0.3699,0.86598,0.96107,0.96063,0.98282,0.85442,0.60932,0.3396,0.89513,0.0009902,0.0009902,0.0009902
155,4382.43,0.64944,0.36958,0.86793,0.98021,0.96385,0.98638,0.86046,0.63462,0.31119,0.9192,0.0009836,0.0009836,0.0009836
156,4413.06,0.64748,0.37494,0.86489,0.96086,0.96887,0.98504,0.85954,0.63429,0.32594,0.92905,0.000977,0.000977,0.000977
157,4442.53,0.64342,0.36958,0.86535,0.95335,0.97276,0.98274,0.85098,0.59197,0.33047,0.89083,0.0009704,0.0009704,0.0009704
158,4468.91,0.64325,0.3629,0.86304,0.9785,0.94942,0.98328,0.85557,0.59252,0.31866,0.88573,0.0009638,0.0009638,0.0009638
159,4499.53,0.64968,0.37729,0.86547,0.976,0.94943,0.98496,0.86095,0.64093,0.35251,0.91551,0.0009572,0.0009572,0.0009572
160,4528.75,0.64146,0.3727,0.85949,0.97252,0.96388,0.98497,0.85672,0.56008,0.31064,0.87881,0.0009506,0.0009506,0.0009506
161,4558.28,0.64584,0.36721,0.86007,0.95761,0.96691,0.98179,0.84916,0.54441,0.33346,0.86952,0.000944,0.000944,0.000944
