epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2229.69,0.48127,0.26534,1.16388,0.99814,0.99938,0.99498,0.95185,0.33629,0.15237,0.94292,0.008581,0.008581,0.008581
45,2278.18,0.47889,0.26258,1.16795,0.99931,1,0.995,0.95337,0.32807,0.14831,0.93804,0.008548,0.008548,0.008548
46,2326.99,0.48249,0.26506,1.16434,0.99871,0.99938,0.99496,0.95379,0.32505,0.14729,0.93349,0.008515,0.008515,0.008515
47,2376.43,0.47941,0.26171,1.16578,0.99876,0.99992,0.995,0.95503,0.32263,0.14501,0.93341,0.008482,0.008482,0.008482
48,2424.46,0.47613,0.25989,1.1607,0.99859,1,0.995,0.95672,0.3222,0.14708,0.93038,0.008449,0.008449,0.008449
49,2473.61,0.47622,0.25739,1.16275,0.9965,1,0.99499,0.95755,0.3208,0.14511,0.92976,0.008416,0.008416,0.008416
50,2522.74,0.47465,0.25874,1.16664,0.99909,1,0.995,0.95531,0.32136,0.1424,0.93102,0.008383,0.008383,0.008383
51,2571.2,0.47434,0.25361,1.15779,0.99858,1,0.99498,0.95427,0.32446,0.14115,0.93363,0.00835,0.00835,0.00835
52,2620.04,0.47106,0.25449,1.15269,0.99848,0.99876,0.99498,0.95541,0.32213,0.14302,0.93101,0.008317,0.008317,0.008317
53,2668.22,0.47362,0.25665,1.15711,0.99992,1,0.995,0.95532,0.31923,0.14152,0.92987,0.008284,0.008284,0.008284
54,2717.56,0.4724,0.25601,1.15437,0.99917,0.99876,0.995,0.95667,0.31963,0.14124,0.9312,0.008251,0.008251,0.008251
55,2766.13,0.47213,0.25557,1.15407,0.99876,0.99996,0.995,0.95583,0.31736,0.13761,0.92915,0.008218,0.008218,0.008218
56,2813.78,0.47057,0.25199,1.16029,0.99918,1,0.995,0.95544,0.31896,0.138,0.9308,0.008185,0.008185,0.008185
57,2862.53,0.46791,0.2506,1.15316,0.99865,1,0.995,0.9563,0.31774,0.13697,0.92902,0.008152,0.008152,0.008152
58,2910.78,0.46789,0.25069,1.1559,0.99865,1,0.995,0.95545,0.32029,0.13624,0.93157,0.008119,0.008119,0.008119
59,2959.26,0.46513,0.25159,1.15728,0.99867,1,0.995,0.9568,0.31787,0.1359,0.93013,0.008086,0.008086,0.008086
60,3007.64,0.46516,0.24939,1.14664,1,0.99983,0.995,0.95596,0.31765,0.13802,0.92874,0.008053,0.008053,0.008053
61,3056.14,0.466,0.25026,1.1496,0.99989,1,0.995,0.95517,0.31555,0.14053,0.92743,0.00802,0.00802,0.00802
62,3103.88,0.46193,0.24855,1.14846,0.99929,1,0.995,0.95715,0.31403,0.13648,0.92655,0.007987,0.007987,0.007987
63,3151.56,0.46182,0.24815,1.14421,0.9987,1,0.99499,0.95855,0.31505,0.13649,0.92698,0.007954,0.007954,0.007954
64,3200.28,0.45947,0.24818,1.14738,0.99876,0.99968,0.99497,0.95832,0.31479,0.13605,0.92558,0.007921,0.007921,0.007921
65,3250.36,0.46481,0.24974,1.15362,0.99806,1,0.99498,0.95778,0.31425,0.13575,0.92632,0.007888,0.007888,0.007888
66,3300.65,0.46325,0.24809,1.15116,0.99918,0.99938,0.99499,0.95821,0.3137,0.13607,0.92562,0.007855,0.007855,0.007855
67,3349.21,0.46454,0.24619,1.14583,0.99938,0.99981,0.99499,0.95702,0.31208,0.13469,0.92362,0.007822,0.007822,0.007822
68,3397.14,0.4575,0.2436,1.1363,0.99864,0.99938,0.99494,0.95763,0.31283,0.13367,0.92513,0.007789,0.007789,0.007789
69,3444.83,0.46082,0.24461,1.13453,0.99814,0.99997,0.99492,0.95831,0.31101,0.13256,0.92294,0.007756,0.007756,0.007756
70,3492.57,0.46149,0.24687,1.14128,0.99937,1,0.995,0.95843,0.31162,0.13208,0.92383,0.007723,0.007723,0.007723
71,3544.42,0.4575,0.24268,1.13598,0.99929,1,0.99497,0.95897,0.31053,0.13135,0.92312,0.00769,0.00769,0.00769
72,3596.14,0.45583,0.24192,1.13468,0.99921,1,0.99496,0.95835,0.31074,0.13193,0.92346,0.007657,0.007657,0.007657
73,3647.49,0.46144,0.24514,1.1428,0.99804,1,0.99494,0.95797,0.3115,0.13082,0.92438,0.007624,0.007624,0.007624
74,3699.05,0.45335,0.24114,1.13057,0.99918,0.99876,0.99494,0.95809,0.31136,0.13242,0.92381,0.007591,0.007591,0.007591
75,3751.13,0.45211,0.23898,1.13288,0.99771,1,0.99499,0.95781,0.31185,0.13141,0.92403,0.007558,0.007558,0.007558
76,3803.44,0.45693,0.24259,1.13803,0.99803,1,0.99499,0.95804,0.31079,0.13125,0.9231,0.007525,0.007525,0.007525
77,3855,0.45582,0.24141,1.13752,0.99809,1,0.99499,0.95924,0.31024,0.13091,0.92182,0.007492,0.007492,0.007492
78,3906.84,0.45699,0.24087,1.13879,0.99741,1,0.99499,0.95945,0.31008,0.13082,0.92165,0.007459,0.007459,0.007459
79,3958.43,0.45151,0.23842,1.13276,0.9981,1,0.99499,0.95947,0.30941,0.13014,0.92139,0.007426,0.007426,0.007426
80,4010.21,0.45138,0.24016,1.12666,0.99809,1,0.995,0.96002,0.30917,0.13005,0.92183,0.007393,0.007393,0.007393
81,4061.8,0.45281,0.23864,1.13259,0.99807,1,0.99497,0.95939,0.30966,0.12991,0.92183,0.00736,0.00736,0.00736
82,4114.26,0.45021,0.23822,1.12723,0.99859,1,0.99498,0.9599,0.30944,0.12963,0.92172,0.007327,0.007327,0.007327
83,4166.25,0.45372,0.24002,1.13096,0.99938,0.99995,0.99498,0.95905,0.31023,0.1288,0.92192,0.007294,0.007294,0.007294
84,4218.18,0.44989,0.23808,1.13126,0.99938,0.99994,0.99498,0.95944,0.31107,0.1285,0.92205,0.007261,0.007261,0.007261
85,4269.71,0.44953,0.23538,1.12901,0.99885,0.99938,0.99499,0.9592,0.31,0.12971,0.92065,0.007228,0.007228,0.007228
86,4321.34,0.45206,0.23853,1.13137,0.99889,0.99938,0.99498,0.95851,0.30996,0.12871,0.92081,0.007195,0.007195,0.007195
87,4373.34,0.45036,0.23543,1.1305,0.99876,0.99961,0.99499,0.95866,0.31006,0.1286,0.92116,0.007162,0.007162,0.007162
