epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.3198,1.00391,1.33415,1.03052,0.95092,0.9572,0.98226,0.75735,0.83809,0.64309,0.9601,0.000665402,0.000665402,0.000665402
2,163.272,1.03841,0.89753,1.0447,0.95024,0.89174,0.95691,0.72081,0.93825,0.74901,1.02285,0.00132767,0.00132767,0.00132767
3,243.825,1.02158,0.86346,1.05439,0.95953,0.89883,0.96199,0.73979,0.82008,0.81798,1.00218,0.00198554,0.00198554,0.00198554
4,324.331,1.0019,0.81814,1.04254,0.94835,0.92877,0.97565,0.7593,0.8371,0.6688,0.97389,0.0019802,0.0019802,0.0019802
5,404.889,0.92602,0.70295,1.00854,0.9554,0.91684,0.9709,0.76414,0.82819,0.61203,0.9786,0.0019736,0.0019736,0.0019736
6,485.834,0.89055,0.67372,0.98904,0.97557,0.95331,0.9879,0.80078,0.70077,0.51672,0.90814,0.001967,0.001967,0.001967
7,566.938,0.83577,0.6676,0.97282,0.92498,0.87549,0.93058,0.717,0.86443,0.72149,1.00912,0.0019604,0.0019604,0.0019604
8,647.907,0.82542,0.63392,0.96734,0.97748,0.9572,0.99222,0.79254,0.74054,0.50697,0.93842,0.0019538,0.0019538,0.0019538
9,728.706,0.81865,0.61336,0.96359,0.96387,0.96887,0.98287,0.81879,0.69529,0.49652,0.92087,0.0019472,0.0019472,0.0019472
10,809.764,0.77254,0.53876,0.94369,0.96558,0.98245,0.99319,0.82811,0.65143,0.44395,0.89917,0.0019406,0.0019406,0.0019406
11,890.728,0.76968,0.566,0.94487,0.95065,0.98054,0.98862,0.83357,0.62891,0.46969,0.89228,0.001934,0.001934,0.001934
12,974.017,0.75795,0.5375,0.94417,0.9618,0.97958,0.98942,0.82726,0.6603,0.4558,0.90072,0.0019274,0.0019274,0.0019274
13,1055.56,0.72719,0.52608,0.92549,0.9723,0.95601,0.98957,0.83764,0.61603,0.46758,0.88689,0.0019208,0.0019208,0.0019208
14,1137.39,0.74042,0.54199,0.93541,0.97681,0.98352,0.99245,0.84653,0.60928,0.4158,0.88004,0.0019142,0.0019142,0.0019142
15,1218.94,0.72131,0.51154,0.9221,0.96112,0.96175,0.9916,0.85096,0.60792,0.42271,0.86956,0.0019076,0.0019076,0.0019076
16,1300.8,0.71938,0.5126,0.91877,0.98068,0.98771,0.99328,0.83355,0.65559,0.40649,0.87601,0.001901,0.001901,0.001901
17,1382.67,0.68605,0.48763,0.90493,0.98817,0.97478,0.99194,0.85022,0.59399,0.40325,0.87724,0.0018944,0.0018944,0.0018944
