epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,101.28,1.4358,3.1133,1.11734,0.00374,0.85992,0.00553,0.00293,1.07145,3.91072,0.89314,0.000648649,0.000648649,0.000648649
2,113.38,1.19167,1.56767,0.98058,0.86054,0.02724,0.17352,0.11371,1.22109,3.42601,0.95594,0.00130229,0.00130229,0.00130229
3,143.917,1.17498,1.19481,0.98637,0.85122,0.57977,0.75571,0.48525,1.25493,1.91618,1.06005,0.00194274,0.00194274,0.00194274
4,172.515,1.16201,0.96685,0.99865,0.68205,0.48638,0.5392,0.29433,1.56333,1.59353,1.18798,0.0019406,0.0019406,0.0019406
5,199.126,1.08478,0.81039,0.96695,0.86959,0.75875,0.85622,0.59187,1.10863,1.55339,0.99679,0.0019208,0.0019208,0.0019208
6,231.145,1.03092,0.72586,0.95997,0.93232,0.85992,0.93374,0.65225,1.03407,0.89015,0.94266,0.001901,0.001901,0.001901
7,257.96,0.98424,0.70105,0.94291,0.98168,0.83386,0.94525,0.7009,0.94975,0.69623,0.89528,0.0018812,0.0018812,0.0018812
8,287.58,0.95625,0.65975,0.92854,0.93817,0.88555,0.9466,0.70239,0.92454,0.61531,0.90859,0.0018614,0.0018614,0.0018614
9,316.167,0.93942,0.63142,0.92154,0.93345,0.87549,0.95341,0.70754,0.92193,0.6196,0.89352,0.0018416,0.0018416,0.0018416
10,341.187,0.9085,0.60774,0.9176,0.93647,0.91764,0.95748,0.74907,0.81803,0.60372,0.88279,0.0018218,0.0018218,0.0018218
11,371.287,0.92041,0.61118,0.91747,0.94883,0.92218,0.9783,0.75186,0.8878,0.56197,0.8735,0.001802,0.001802,0.001802
12,395.207,0.8986,0.57276,0.91317,0.95564,0.92208,0.9699,0.76553,0.79676,0.54531,0.87091,0.0017822,0.0017822,0.0017822
13,425.695,0.88535,0.56855,0.90314,0.93666,0.91051,0.96308,0.75529,0.7975,0.54061,0.86994,0.0017624,0.0017624,0.0017624
14,454.588,0.87511,0.57279,0.90141,0.96985,0.94163,0.97528,0.75359,0.82068,0.54577,0.8752,0.0017426,0.0017426,0.0017426
15,478.854,0.89089,0.56465,0.90206,0.96153,0.91829,0.97714,0.76812,0.77457,0.5127,0.87218,0.0017228,0.0017228,0.0017228
16,507.396,0.83253,0.54848,0.88609,0.97561,0.9338,0.98246,0.77638,0.76498,0.48493,0.86325,0.001703,0.001703,0.001703
17,536.436,0.83632,0.55398,0.89157,0.9674,0.93385,0.97011,0.76965,0.7546,0.52792,0.85876,0.0016832,0.0016832,0.0016832
18,561.766,0.83999,0.53293,0.89782,0.94588,0.95208,0.97714,0.78412,0.73863,0.50895,0.8495,0.0016634,0.0016634,0.0016634
19,591.18,0.80793,0.51331,0.88117,0.93209,0.96133,0.97842,0.77921,0.78374,0.47709,0.86802,0.0016436,0.0016436,0.0016436
20,616.675,0.80249,0.51032,0.88278,0.97152,0.92914,0.97188,0.73461,0.84485,0.50549,0.88319,0.0016238,0.0016238,0.0016238
