epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,61.5514,1.04634,4.4275,1.0223,0.9123,0.90661,0.91172,0.67456,0.89243,0.75381,0.98208,0.000664557,0.000664557,0.000664557
2,109.813,1.01836,0.88303,1.00998,0.9434,0.91829,0.97318,0.73472,0.88818,0.69373,0.97862,0.00132683,0.00132683,0.00132683
3,159.214,1.01921,0.84067,1.02079,0.94767,0.83658,0.92254,0.6832,0.94369,0.87112,1.01796,0.0019847,0.0019847,0.0019847
4,208.044,0.9965,0.80918,1.01152,0.96724,0.94163,0.98343,0.74143,0.86995,0.6245,0.95399,0.0019802,0.0019802,0.0019802
5,256.922,0.93513,0.68552,0.98359,0.96839,0.95365,0.98606,0.76245,0.82674,0.57598,0.95219,0.0019736,0.0019736,0.0019736
6,305.803,0.88465,0.65833,0.98014,0.97974,0.941,0.98525,0.79495,0.71922,0.52698,0.89647,0.001967,0.001967,0.001967
7,355.365,0.83743,0.61387,0.95198,0.94367,0.97779,0.98083,0.79614,0.72772,0.51226,0.90718,0.0019604,0.0019604,0.0019604
8,404.214,0.83346,0.60551,0.95463,0.98183,0.92607,0.98314,0.79021,0.72579,0.58503,0.90121,0.0019538,0.0019538,0.0019538
9,452.815,0.81567,0.57944,0.94713,0.98206,0.96887,0.9911,0.82069,0.69681,0.48222,0.89294,0.0019472,0.0019472,0.0019472
10,501.421,0.76097,0.55187,0.92623,0.97632,0.96272,0.99227,0.82251,0.66195,0.4599,0.87384,0.0019406,0.0019406,0.0019406
11,549.968,0.76824,0.55001,0.91801,0.98391,0.95147,0.98536,0.78946,0.70366,0.48875,0.89815,0.001934,0.001934,0.001934
12,598.661,0.77952,0.54543,0.92324,0.99595,0.95686,0.99113,0.83756,0.64313,0.42806,0.8749,0.0019274,0.0019274,0.0019274
13,647.353,0.76458,0.52305,0.91625,0.96907,0.97539,0.98977,0.84368,0.61681,0.42865,0.86361,0.0019208,0.0019208,0.0019208
14,696.211,0.73231,0.52277,0.91981,0.96782,0.96887,0.9927,0.84301,0.65911,0.42763,0.87621,0.0019142,0.0019142,0.0019142
15,745.723,0.70267,0.49321,0.9008,0.97657,0.97294,0.99233,0.84508,0.63412,0.39657,0.86468,0.0019076,0.0019076,0.0019076
16,796.574,0.70803,0.50461,0.90622,0.9806,0.98337,0.9913,0.8589,0.59424,0.40235,0.86037,0.001901,0.001901,0.001901
17,845.539,0.72249,0.50333,0.89663,0.99215,0.98406,0.99437,0.86214,0.58959,0.38809,0.84942,0.0018944,0.0018944,0.0018944
18,894.052,0.71618,0.47865,0.89732,0.98407,0.96135,0.99278,0.86798,0.56506,0.39105,0.85317,0.0018878,0.0018878,0.0018878
19,942.545,0.69664,0.47383,0.89971,0.98713,0.97276,0.99022,0.86351,0.57146,0.38103,0.85115,0.0018812,0.0018812,0.0018812
20,990.931,0.68883,0.47129,0.89933,0.98564,0.96109,0.99305,0.86913,0.53671,0.38602,0.85048,0.0018746,0.0018746,0.0018746
21,1039.56,0.66421,0.45929,0.8868,0.97483,0.98054,0.9927,0.85883,0.59008,0.38263,0.86464,0.001868,0.001868,0.001868
22,1087.97,0.66974,0.45185,0.89036,0.98334,0.99222,0.99206,0.85429,0.56159,0.39223,0.85966,0.0018614,0.0018614,0.0018614
23,1136.42,0.66187,0.45335,0.88885,0.9883,0.98564,0.99345,0.87128,0.53853,0.3797,0.84359,0.0018548,0.0018548,0.0018548
24,1184.9,0.65558,0.46351,0.88653,0.99103,0.97276,0.99405,0.8644,0.53897,0.36935,0.84272,0.0018482,0.0018482,0.0018482
25,1233.23,0.65791,0.45349,0.88458,0.97648,0.9693,0.98939,0.87307,0.54718,0.38107,0.83174,0.0018416,0.0018416,0.0018416
26,1281.72,0.65254,0.43366,0.87622,0.97321,0.98954,0.9936,0.86934,0.59061,0.37613,0.84105,0.001835,0.001835,0.001835
27,1330.16,0.626,0.42721,0.87318,0.99203,0.96851,0.99393,0.85842,0.5874,0.37374,0.84843,0.0018284,0.0018284,0.0018284
28,1378.78,0.62665,0.43516,0.88128,0.97699,0.99106,0.99353,0.87684,0.54288,0.36682,0.8364,0.0018218,0.0018218,0.0018218
29,1427.23,0.63726,0.43157,0.87892,0.98043,0.97465,0.99327,0.86877,0.54062,0.35842,0.84142,0.0018152,0.0018152,0.0018152
30,1475.61,0.62243,0.41676,0.8742,0.99385,0.98833,0.99453,0.87188,0.53964,0.34074,0.84406,0.0018086,0.0018086,0.0018086
31,1524,0.62083,0.41747,0.87281,0.99209,0.97661,0.99377,0.88326,0.52345,0.35128,0.8331,0.001802,0.001802,0.001802
32,1572.33,0.62709,0.42717,0.87719,0.98806,0.96623,0.99269,0.87908,0.54984,0.35506,0.84546,0.0017954,0.0017954,0.0017954
33,1620.98,0.63295,0.43755,0.88545,0.9776,0.97665,0.99359,0.87111,0.53335,0.37054,0.84317,0.0017888,0.0017888,0.0017888
34,1669.43,0.60774,0.40979,0.87037,0.98057,0.98161,0.9924,0.88061,0.51615,0.33845,0.83343,0.0017822,0.0017822,0.0017822
35,1717.91,0.61525,0.4086,0.8734,0.9879,0.98054,0.99364,0.88196,0.51785,0.33892,0.8371,0.0017756,0.0017756,0.0017756
36,1766.42,0.61414,0.42172,0.86677,0.99069,0.96887,0.99309,0.88039,0.50782,0.34202,0.83049,0.001769,0.001769,0.001769
37,1814.77,0.61086,0.42281,0.87411,0.993,0.97665,0.99407,0.86814,0.53995,0.3503,0.83941,0.0017624,0.0017624,0.0017624
38,1863.16,0.58593,0.39796,0.86522,0.99219,0.98824,0.99343,0.89105,0.51357,0.3192,0.83676,0.0017558,0.0017558,0.0017558
39,1911.64,0.59904,0.39754,0.86567,0.99605,0.98017,0.99384,0.8979,0.49647,0.31537,0.83604,0.0017492,0.0017492,0.0017492
40,1960.2,0.58316,0.39724,0.86072,0.98326,0.98444,0.99337,0.88854,0.49903,0.32605,0.82201,0.0017426,0.0017426,0.0017426
41,2008.86,0.59504,0.3978,0.86579,0.98061,0.98395,0.99314,0.88819,0.50958,0.32413,0.8291,0.001736,0.001736,0.001736
42,2057.3,0.60235,0.39981,0.86615,0.9905,0.98054,0.99439,0.88977,0.4961,0.32352,0.82224,0.0017294,0.0017294,0.0017294
43,2105.72,0.57758,0.38372,0.85223,0.99609,0.99153,0.99488,0.89402,0.49504,0.32365,0.82684,0.0017228,0.0017228,0.0017228
44,2154.33,0.58537,0.39201,0.86257,0.98827,0.98353,0.9932,0.89513,0.50737,0.32752,0.83596,0.0017162,0.0017162,0.0017162
45,2202.86,0.57028,0.37265,0.85192,0.99517,0.98833,0.99438,0.884,0.50268,0.31863,0.81886,0.0017096,0.0017096,0.0017096
46,2251.35,0.56526,0.37381,0.85438,0.97388,0.99222,0.99372,0.87903,0.50268,0.33037,0.82354,0.001703,0.001703,0.001703
47,2299.9,0.58501,0.40008,0.85438,0.98824,0.98122,0.99335,0.87811,0.49574,0.34655,0.82188,0.0016964,0.0016964,0.0016964
48,2348.51,0.57353,0.39105,0.85746,0.99214,0.98218,0.99442,0.87457,0.51551,0.3185,0.82148,0.0016898,0.0016898,0.0016898
49,2396.92,0.58202,0.37907,0.84879,0.98234,0.98833,0.99417,0.89122,0.48281,0.31232,0.8214,0.0016832,0.0016832,0.0016832
50,2445.34,0.56837,0.37687,0.84851,0.98782,0.98444,0.99355,0.8922,0.4918,0.31457,0.82362,0.0016766,0.0016766,0.0016766
51,2494.04,0.57386,0.38678,0.85657,0.99216,0.98538,0.99394,0.88525,0.49486,0.30945,0.81514,0.00167,0.00167,0.00167
52,2542.57,0.56853,0.38118,0.85049,0.99346,0.98444,0.99402,0.88879,0.50456,0.33211,0.82137,0.0016634,0.0016634,0.0016634
53,2590.99,0.56279,0.3699,0.84784,0.99137,0.99222,0.9939,0.8972,0.48442,0.30928,0.81815,0.0016568,0.0016568,0.0016568
54,2639.63,0.57339,0.38006,0.85544,0.99215,0.98414,0.99274,0.89268,0.48705,0.31455,0.82023,0.0016502,0.0016502,0.0016502
55,2688.29,0.55609,0.3678,0.84836,0.99217,0.98597,0.99381,0.90085,0.47818,0.31963,0.81659,0.0016436,0.0016436,0.0016436
56,2736.89,0.55809,0.3744,0.851,0.96907,0.97521,0.99035,0.88703,0.47741,0.33679,0.81955,0.001637,0.001637,0.001637
57,2785.37,0.55579,0.3734,0.85094,0.98436,0.97981,0.99418,0.88434,0.5065,0.31875,0.8196,0.0016304,0.0016304,0.0016304
58,2834.15,0.55776,0.37825,0.85282,0.98449,0.9879,0.99384,0.89939,0.49026,0.32311,0.81557,0.0016238,0.0016238,0.0016238
59,2882.71,0.55752,0.36655,0.84497,0.99273,0.97276,0.99403,0.89417,0.47064,0.31171,0.80986,0.0016172,0.0016172,0.0016172
60,2931.14,0.56354,0.36662,0.8481,0.98446,0.98584,0.99393,0.90556,0.46108,0.29225,0.81027,0.0016106,0.0016106,0.0016106
61,2979.84,0.54118,0.35746,0.84829,0.99037,0.98833,0.99402,0.89503,0.48091,0.29081,0.81446,0.001604,0.001604,0.001604
62,3028.29,0.54592,0.35753,0.85039,0.99608,0.98769,0.99469,0.89776,0.47031,0.29413,0.81617,0.0015974,0.0015974,0.0015974
63,3076.84,0.53517,0.35569,0.84341,0.98439,0.98158,0.99257,0.90247,0.46574,0.3062,0.81007,0.0015908,0.0015908,0.0015908
64,3125.26,0.52686,0.34634,0.84033,0.98445,0.98541,0.99425,0.89693,0.44848,0.28689,0.80974,0.0015842,0.0015842,0.0015842
