epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.0572,0.54958,0.95921,1.094,0.99275,0.99257,0.99419,0.85679,0.53309,0.49871,1.13098,0.00332071,0.00332071,0.00332071
2,102.863,0.56256,0.47544,1.07361,0.98576,0.98618,0.99405,0.85977,0.4969,0.37155,1.10977,0.00658817,0.00658817,0.00658817
3,153.569,0.62075,0.42972,1.10532,0.91787,0.91945,0.97061,0.70307,0.93484,0.69819,1.609,0.00978962,0.00978962,0.00978962
4,204.225,0.63192,0.40807,1.11834,0.965,0.96283,0.98675,0.81308,0.6717,0.43335,1.26525,0.009703,0.009703,0.009703
5,254.937,0.58881,0.36701,1.08998,0.98758,0.985,0.99445,0.8488,0.58868,0.37174,1.17004,0.009604,0.009604,0.009604
6,305.566,0.56279,0.33968,1.07521,0.992,0.99861,0.99499,0.90767,0.4524,0.28292,1.05192,0.009505,0.009505,0.009505
7,356.265,0.54281,0.32393,1.0647,0.98884,0.98699,0.99479,0.85407,0.56429,0.36807,1.19944,0.009406,0.009406,0.009406
8,406.898,0.52696,0.31054,1.05521,0.9926,0.99667,0.99496,0.91471,0.41635,0.2432,1.00667,0.009307,0.009307,0.009307
9,457.544,0.51715,0.30171,1.04859,0.99628,0.9966,0.99497,0.92129,0.40607,0.23729,0.9953,0.009208,0.009208,0.009208
10,508.132,0.50971,0.29533,1.04736,0.99244,0.9969,0.99494,0.92296,0.4015,0.23495,0.98634,0.009109,0.009109,0.009109
11,558.727,0.50327,0.28991,1.04278,0.9976,0.99752,0.995,0.93268,0.387,0.22183,0.98602,0.00901,0.00901,0.00901
12,609.333,0.4945,0.28438,1.0372,0.99629,0.99781,0.99476,0.93302,0.38313,0.222,0.97639,0.008911,0.008911,0.008911
13,660.717,0.48924,0.27767,1.03451,0.99505,0.99814,0.99499,0.93624,0.37081,0.20902,0.96618,0.008812,0.008812,0.008812
14,711.374,0.48481,0.27424,1.03388,0.99886,0.99938,0.995,0.93101,0.37878,0.2054,0.96768,0.008713,0.008713,0.008713
15,761.957,0.48434,0.27022,1.03153,0.99691,0.9995,0.995,0.94319,0.36191,0.19657,0.95701,0.008614,0.008614,0.008614
16,813.097,0.47387,0.26691,1.02633,0.99473,0.99814,0.99499,0.94155,0.36522,0.20887,0.96336,0.008515,0.008515,0.008515
17,865.509,0.47247,0.26394,1.02677,0.99801,0.99876,0.99499,0.93634,0.36558,0.19878,0.95771,0.008416,0.008416,0.008416
18,916.275,0.46942,0.26197,1.02334,0.99892,0.99814,0.995,0.94209,0.35444,0.18911,0.94938,0.008317,0.008317,0.008317
19,966.719,0.46513,0.25866,1.02333,0.99866,0.99938,0.995,0.94206,0.36086,0.18954,0.95407,0.008218,0.008218,0.008218
20,1017.25,0.46302,0.25598,1.01962,0.99806,1,0.995,0.94394,0.34742,0.18299,0.94537,0.008119,0.008119,0.008119
21,1067.67,0.4604,0.25448,1.01827,0.99739,0.99938,0.99499,0.94001,0.35483,0.19399,0.95731,0.00802,0.00802,0.00802
22,1118.13,0.46131,0.25345,1.02187,0.99802,0.99938,0.99498,0.94887,0.34597,0.17694,0.94671,0.007921,0.007921,0.007921
23,1168.6,0.45841,0.24935,1.02111,0.99868,0.99938,0.995,0.94884,0.3386,0.1715,0.93721,0.007822,0.007822,0.007822
24,1219.16,0.45069,0.24678,1.01347,0.99786,1,0.99499,0.94789,0.33851,0.17017,0.93427,0.007723,0.007723,0.007723
25,1269.75,0.45388,0.24737,1.01726,0.99873,1,0.995,0.94811,0.34524,0.17632,0.94424,0.007624,0.007624,0.007624
26,1320.21,0.45025,0.24485,1.01412,0.99983,1,0.995,0.94976,0.33295,0.16829,0.93208,0.007525,0.007525,0.007525
27,1370.73,0.44719,0.24358,1.01361,0.99814,0.99889,0.995,0.95098,0.33183,0.16676,0.93397,0.007426,0.007426,0.007426
