epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.0146,0.9892,3.45993,0.97902,0.95666,0.94478,0.96985,0.76931,0.77354,1.70245,0.8841,0.000661616,0.000661616,0.000661616
2,99.5025,0.92878,1.74901,0.94695,0.96004,0.92607,0.96931,0.7649,0.77398,0.93671,0.90461,0.0013239,0.0013239,0.0013239
3,140.882,0.92968,1.16152,0.97285,0.94783,0.91906,0.96978,0.75484,0.81171,0.90326,0.94094,0.00198178,0.00198178,0.00198178
4,184.083,0.93721,0.90169,0.97372,0.95965,0.92545,0.98105,0.7592,0.78009,0.6059,0.94216,0.0019802,0.0019802,0.0019802
5,226.111,0.8674,0.73138,0.95144,0.95881,0.92218,0.98085,0.78312,0.74115,0.52397,0.91354,0.0019736,0.0019736,0.0019736
6,269.352,0.83115,0.65696,0.94381,0.95748,0.96385,0.98691,0.79879,0.7125,0.50093,0.89216,0.001967,0.001967,0.001967
7,311.107,0.81956,0.62907,0.94653,0.968,0.96109,0.98976,0.79243,0.7407,0.48795,0.88985,0.0019604,0.0019604,0.0019604
8,354.921,0.78452,0.59272,0.91977,0.9685,0.96109,0.99119,0.81439,0.66893,0.49005,0.87289,0.0019538,0.0019538,0.0019538
9,396.784,0.76459,0.55524,0.91495,0.97194,0.99222,0.99244,0.83194,0.62937,0.44033,0.86129,0.0019472,0.0019472,0.0019472
10,437.566,0.77066,0.55113,0.91522,0.96068,0.96498,0.98855,0.84539,0.63481,0.43655,0.86628,0.0019406,0.0019406,0.0019406
11,481.89,0.75605,0.5409,0.90483,0.97278,0.97276,0.99149,0.82333,0.62863,0.46451,0.85939,0.001934,0.001934,0.001934
12,523.616,0.73861,0.52,0.90587,0.98046,0.97613,0.9907,0.8376,0.60559,0.39705,0.84905,0.0019274,0.0019274,0.0019274
13,564.114,0.72816,0.51429,0.90095,0.95462,0.97276,0.99178,0.84441,0.58492,0.41047,0.86101,0.0019208,0.0019208,0.0019208
14,607.47,0.70361,0.49674,0.89368,0.97465,0.98054,0.99212,0.8427,0.62017,0.40451,0.85254,0.0019142,0.0019142,0.0019142
15,648.366,0.70747,0.50386,0.89473,0.98505,0.98054,0.99385,0.84345,0.61189,0.41848,0.85056,0.0019076,0.0019076,0.0019076
16,692.796,0.72132,0.51046,0.9027,0.97991,0.96109,0.99095,0.82919,0.63652,0.45103,0.8589,0.001901,0.001901,0.001901
17,733.956,0.69532,0.47524,0.8889,0.96174,0.97803,0.99099,0.84745,0.61261,0.40269,0.84721,0.0018944,0.0018944,0.0018944
18,777.36,0.6853,0.47036,0.88859,0.97882,0.96498,0.99188,0.85422,0.59884,0.40572,0.8468,0.0018878,0.0018878,0.0018878
19,818.952,0.67746,0.4692,0.88422,0.98334,0.97276,0.99236,0.84892,0.56019,0.38873,0.83674,0.0018812,0.0018812,0.0018812
20,860.848,0.67522,0.46121,0.88057,0.95832,0.98423,0.99126,0.85613,0.56169,0.37283,0.84448,0.0018746,0.0018746,0.0018746
21,903.594,0.68705,0.46881,0.87806,0.98535,0.98833,0.99275,0.85571,0.54283,0.37692,0.83611,0.001868,0.001868,0.001868
22,945.202,0.64972,0.4391,0.87034,0.97709,0.99567,0.9941,0.86216,0.57042,0.35717,0.82895,0.0018614,0.0018614,0.0018614
23,985.137,0.66219,0.44238,0.87345,0.98428,0.97449,0.99304,0.83442,0.6156,0.40557,0.84155,0.0018548,0.0018548,0.0018548
24,1026.71,0.68429,0.45174,0.87315,0.98831,0.98652,0.9939,0.86877,0.55574,0.35756,0.83483,0.0018482,0.0018482,0.0018482
25,1068.78,0.66415,0.44826,0.88022,0.98435,0.97869,0.99435,0.87699,0.55087,0.34218,0.82953,0.0018416,0.0018416,0.0018416
26,1112.07,0.64474,0.42506,0.86467,0.98419,0.9686,0.99271,0.85608,0.57395,0.36341,0.83659,0.001835,0.001835,0.001835
27,1154.1,0.64713,0.43553,0.8657,0.98053,0.97956,0.99034,0.8657,0.56933,0.3681,0.83121,0.0018284,0.0018284,0.0018284
28,1197.22,0.64764,0.42863,0.86683,0.97186,0.98444,0.99162,0.86814,0.53241,0.36433,0.8248,0.0018218,0.0018218,0.0018218
29,1241.51,0.64039,0.43261,0.86781,0.97462,0.98054,0.99326,0.87459,0.5024,0.34297,0.82295,0.0018152,0.0018152,0.0018152
