epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.5606,0.54611,0.9631,1.09236,0.99404,0.99506,0.99493,0.90264,0.42364,0.42548,1.02711,0.00332075,0.00332075,0.00332075
2,100.769,0.55768,0.4739,1.07069,0.97644,0.97333,0.99265,0.86065,0.5252,0.42561,1.12446,0.00658821,0.00658821,0.00658821
3,150.659,0.61632,0.42673,1.10348,0.88052,0.85847,0.93434,0.7281,0.78158,0.78379,1.40101,0.00978967,0.00978967,0.00978967
4,199.846,0.62928,0.406,1.11203,0.9602,0.96724,0.99039,0.82661,0.62551,0.42253,1.24283,0.009703,0.009703,0.009703
5,248.708,0.58452,0.36286,1.087,0.9919,0.99258,0.99464,0.90477,0.44345,0.28,1.04956,0.009604,0.009604,0.009604
6,297.847,0.56354,0.33845,1.07406,0.98644,0.98928,0.99468,0.88621,0.49159,0.29675,1.07698,0.009505,0.009505,0.009505
7,347.502,0.5387,0.32319,1.06044,0.9926,0.99501,0.99454,0.92,0.39812,0.24586,0.9978,0.009406,0.009406,0.009406
8,396.55,0.53063,0.31333,1.05765,0.99392,0.99444,0.99487,0.9093,0.43595,0.2785,1.03413,0.009307,0.009307,0.009307
9,445.324,0.51483,0.30197,1.04946,0.99593,0.99629,0.99498,0.91866,0.40713,0.23266,1.01076,0.009208,0.009208,0.009208
10,494.12,0.51159,0.29801,1.04664,0.99413,0.99815,0.99489,0.92972,0.38415,0.2245,0.98399,0.009109,0.009109,0.009109
11,543.005,0.49976,0.29016,1.04156,0.99261,0.99568,0.99486,0.92172,0.4034,0.22985,1.0075,0.00901,0.00901,0.00901
12,591.896,0.48975,0.27972,1.03497,0.99326,0.99506,0.99485,0.93334,0.376,0.21763,0.97049,0.008911,0.008911,0.008911
13,640.74,0.48661,0.27546,1.03453,0.99576,0.99753,0.99494,0.93527,0.36586,0.20327,0.96291,0.008812,0.008812,0.008812
14,689.593,0.48283,0.27437,1.03089,0.99385,0.99938,0.99493,0.93799,0.36292,0.20235,0.96233,0.008713,0.008713,0.008713
15,738.425,0.48299,0.27176,1.03147,0.99431,0.99938,0.99496,0.94048,0.36275,0.19466,0.96686,0.008614,0.008614,0.008614
16,787.318,0.47336,0.26585,1.02669,0.99667,0.99753,0.99498,0.93549,0.37306,0.19495,0.96671,0.008515,0.008515,0.008515
17,836.109,0.46742,0.26267,1.02296,0.9954,0.99876,0.99488,0.94558,0.35584,0.19404,0.95677,0.008416,0.008416,0.008416
18,884.998,0.4722,0.2605,1.02631,0.99739,0.99876,0.995,0.94178,0.35644,0.19054,0.95733,0.008317,0.008317,0.008317
19,933.853,0.46305,0.25663,1.02209,0.99666,0.99876,0.99499,0.94473,0.35155,0.18693,0.95491,0.008218,0.008218,0.008218
20,982.808,0.46413,0.25771,1.02061,0.99665,0.99691,0.99496,0.94496,0.35296,0.19177,0.95554,0.008119,0.008119,0.008119
21,1031.67,0.45908,0.25399,1.01861,0.9974,0.99876,0.99498,0.94386,0.35036,0.18226,0.95496,0.00802,0.00802,0.00802
22,1080.52,0.4599,0.25468,1.02093,0.99753,0.99832,0.99499,0.95197,0.33955,0.17726,0.94569,0.007921,0.007921,0.007921
23,1129.39,0.45722,0.24905,1.01937,0.9979,0.99876,0.99499,0.94771,0.35212,0.17689,0.95838,0.007822,0.007822,0.007822
24,1178.24,0.44954,0.24829,1.01233,0.99814,0.99745,0.99499,0.94941,0.33822,0.17383,0.94348,0.007723,0.007723,0.007723
25,1227.09,0.44923,0.24669,1.01304,0.99778,0.99876,0.99499,0.94775,0.33896,0.17967,0.94389,0.007624,0.007624,0.007624
26,1275.91,0.44699,0.2443,1.01281,0.99801,0.99753,0.99498,0.94892,0.33838,0.16787,0.94461,0.007525,0.007525,0.007525
27,1324.98,0.4449,0.24238,1.00774,0.9963,0.99848,0.99496,0.94942,0.33706,0.16873,0.9444,0.007426,0.007426,0.007426
28,1373.88,0.44365,0.24222,1.01287,0.99854,0.99815,0.99497,0.95147,0.33131,0.16429,0.93874,0.007327,0.007327,0.007327
29,1422.73,0.44687,0.24399,1.01359,0.99753,0.99859,0.99498,0.95235,0.33541,0.16463,0.94108,0.007228,0.007228,0.007228
30,1471.72,0.43598,0.23691,1.00833,0.9972,0.99876,0.99498,0.95129,0.32981,0.16091,0.94015,0.007129,0.007129,0.007129
31,1520.61,0.44219,0.23965,1.01101,0.99836,0.99876,0.99498,0.9536,0.3301,0.16157,0.93898,0.00703,0.00703,0.00703
32,1569.48,0.43961,0.23657,1.01099,0.99788,0.99876,0.99498,0.95284,0.32803,0.1555,0.93524,0.006931,0.006931,0.006931
33,1618.42,0.4302,0.23483,1.00334,0.99739,0.99876,0.995,0.95359,0.3334,0.16076,0.9388,0.006832,0.006832,0.006832
34,1667.33,0.43228,0.23487,1.00577,0.99803,0.99876,0.99499,0.9512,0.32659,0.15598,0.93721,0.006733,0.006733,0.006733
35,1716.24,0.43321,0.23369,1.00563,0.99813,0.99876,0.99498,0.9543,0.32605,0.15836,0.93311,0.006634,0.006634,0.006634
36,1765.32,0.43189,0.23152,1.00473,0.99876,0.99862,0.99498,0.95312,0.3244,0.153,0.93297,0.006535,0.006535,0.006535
37,1814.2,0.42878,0.22821,1.00449,0.99792,0.99938,0.99497,0.95444,0.32572,0.15219,0.93282,0.006436,0.006436,0.006436
38,1863.57,0.43049,0.23097,1.00655,0.99849,0.99815,0.99498,0.95314,0.32315,0.1535,0.93096,0.006337,0.006337,0.006337
39,1913.37,0.42884,0.22966,1.00231,0.99818,0.99815,0.99498,0.95347,0.3248,0.15199,0.93209,0.006238,0.006238,0.006238
40,1963.39,0.42833,0.22669,1.00348,0.99815,0.99821,0.99498,0.95678,0.32347,0.15088,0.93061,0.006139,0.006139,0.006139
41,2012.49,0.42877,0.22792,1.00356,0.99797,0.99876,0.99498,0.95667,0.32294,0.14921,0.93141,0.00604,0.00604,0.00604
42,2061.44,0.42451,0.22523,1.00053,0.99842,0.99753,0.99498,0.95611,0.32113,0.1489,0.93065,0.005941,0.005941,0.005941
43,2110.35,0.42228,0.22393,0.9977,0.99872,0.99753,0.99498,0.95421,0.31986,0.14749,0.93158,0.005842,0.005842,0.005842
44,2159.6,0.42067,0.22237,0.99698,0.99849,0.99876,0.99498,0.95388,0.32003,0.14745,0.93068,0.005743,0.005743,0.005743
45,2208.5,0.42099,0.22302,0.99821,0.99804,0.99876,0.99498,0.95551,0.31943,0.14667,0.92949,0.005644,0.005644,0.005644
46,2257.36,0.42332,0.224,1.00038,0.99785,0.99876,0.99499,0.95605,0.31753,0.14509,0.92821,0.005545,0.005545,0.005545
47,2306.22,0.41974,0.2242,0.99785,0.99829,0.99815,0.99497,0.95759,0.31755,0.14555,0.9277,0.005446,0.005446,0.005446
48,2355.17,0.41686,0.22063,0.99581,0.99807,0.99815,0.99499,0.95559,0.31741,0.14625,0.92824,0.005347,0.005347,0.005347
49,2404.08,0.41608,0.22002,0.99635,0.99851,0.99815,0.99499,0.95546,0.31657,0.14459,0.92839,0.005248,0.005248,0.005248
50,2452.98,0.41857,0.2211,0.99928,0.99784,0.99815,0.99499,0.95602,0.3172,0.14424,0.92877,0.005149,0.005149,0.005149
51,2502.03,0.41431,0.21692,0.9934,0.99828,0.99876,0.99499,0.95678,0.3162,0.14345,0.92797,0.00505,0.00505,0.00505
52,2550.98,0.41159,0.21554,0.9931,0.9986,0.99876,0.99499,0.95517,0.31552,0.14372,0.92786,0.004951,0.004951,0.004951
53,2599.84,0.41166,0.21487,0.99358,0.99856,0.99876,0.99499,0.95678,0.31513,0.14235,0.92704,0.004852,0.004852,0.004852
54,2648.77,0.40741,0.2128,0.99309,0.99851,0.99876,0.99499,0.95631,0.3148,0.14151,0.92675,0.004753,0.004753,0.004753
55,2697.98,0.41122,0.21586,0.99408,0.99863,0.99876,0.99499,0.95618,0.31486,0.14187,0.92685,0.004654,0.004654,0.004654
56,2746.9,0.40874,0.21314,0.99165,0.99814,0.99876,0.99499,0.95638,0.31519,0.14092,0.92712,0.004555,0.004555,0.004555
57,2795.81,0.40783,0.21318,0.99194,0.99842,0.99815,0.99499,0.95693,0.31427,0.14061,0.92647,0.004456,0.004456,0.004456
58,2844.68,0.40632,0.21361,0.99029,0.99856,0.99815,0.99499,0.95864,0.31409,0.14017,0.92643,0.004357,0.004357,0.004357
59,2893.58,0.40681,0.21171,0.99308,0.99876,0.9986,0.99499,0.95804,0.31403,0.14,0.9264,0.004258,0.004258,0.004258
60,2942.58,0.40438,0.2113,0.99172,0.99867,0.99876,0.99499,0.95742,0.31353,0.14052,0.92585,0.004159,0.004159,0.004159
61,2993.01,0.40234,0.2112,0.98959,0.99876,0.99872,0.99499,0.95711,0.31316,0.13965,0.92551,0.00406,0.00406,0.00406
62,3043.63,0.40198,0.20919,0.98665,0.99876,0.99864,0.99499,0.95734,0.31317,0.14007,0.92557,0.003961,0.003961,0.003961
63,3094.26,0.39999,0.2076,0.98594,0.99876,0.99873,0.99499,0.95735,0.31329,0.13942,0.9254,0.003862,0.003862,0.003862
64,3144.87,0.4004,0.2074,0.98791,0.99855,0.99876,0.99499,0.95848,0.31334,0.1401,0.9255,0.003763,0.003763,0.003763
65,3195.44,0.40069,0.20758,0.9888,0.99855,0.99876,0.99499,0.9569,0.31325,0.13953,0.92539,0.003664,0.003664,0.003664
66,3246.06,0.39591,0.20406,0.98649,0.99851,0.99876,0.99499,0.95632,0.31317,0.13913,0.92539,0.003565,0.003565,0.003565
67,3296.67,0.39699,0.20537,0.98793,0.99871,0.99876,0.99499,0.95514,0.31315,0.13879,0.92542,0.003466,0.003466,0.003466
68,3347.25,0.39571,0.20396,0.98513,0.99826,0.99815,0.99499,0.95613,0.31291,0.13883,0.9252,0.003367,0.003367,0.003367
69,3397.78,0.39453,0.20481,0.98605,0.99831,0.99815,0.99498,0.95584,0.31272,0.13817,0.92498,0.003268,0.003268,0.003268
70,3448.35,0.39376,0.20477,0.98502,0.99829,0.99815,0.99498,0.9567,0.31276,0.13807,0.9251,0.003169,0.003169,0.003169
71,3498.93,0.39205,0.20021,0.98502,0.99831,0.99815,0.99499,0.95587,0.31253,0.13787,0.92493,0.00307,0.00307,0.00307
72,3549.54,0.39332,0.20214,0.98463,0.99823,0.99815,0.99499,0.95653,0.31246,0.13814,0.92471,0.002971,0.002971,0.002971
73,3600.1,0.3919,0.20155,0.98436,0.99797,0.99876,0.99499,0.95642,0.31224,0.13786,0.92462,0.002872,0.002872,0.002872
74,3650.77,0.38772,0.1978,0.98102,0.998,0.99876,0.99499,0.95641,0.3122,0.13778,0.92449,0.002773,0.002773,0.002773
75,3701.32,0.38931,0.19764,0.98287,0.99805,0.99876,0.99499,0.9564,0.31196,0.13753,0.92431,0.002674,0.002674,0.002674
76,3751.94,0.38419,0.19525,0.98058,0.99815,0.99847,0.99499,0.95669,0.31191,0.1372,0.92429,0.002575,0.002575,0.002575
77,3802.45,0.38802,0.19739,0.98176,0.99802,0.99876,0.99499,0.95687,0.31186,0.13712,0.92423,0.002476,0.002476,0.002476
78,3853.08,0.38481,0.19489,0.97935,0.99799,0.99876,0.99499,0.95689,0.31181,0.13705,0.92416,0.002377,0.002377,0.002377
