epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.2272,1.0958,4.71977,1.04104,0.96892,0.93913,0.98132,0.74425,0.90763,3.31246,0.97066,0.000664151,0.000664151,0.000664151
2,51.2754,1.06511,2.84034,1.00385,0.9969,0.94783,0.98712,0.75271,0.90192,2.22384,0.95603,0.00132643,0.00132643,0.00132643
3,74.2479,0.98846,1.88529,0.98983,1,0.9331,0.97061,0.74539,0.87623,1.59276,0.937,0.0019843,0.0019843,0.0019843
4,97.2784,1.00823,1.42706,0.99678,0.99985,0.95652,0.97028,0.74392,0.88408,1.26724,0.95976,0.0019802,0.0019802,0.0019802
5,119.966,0.93432,1.07713,0.9827,0.96335,0.95652,0.96331,0.75934,0.85619,1.04186,0.93121,0.0019736,0.0019736,0.0019736
6,142.73,0.91984,0.90595,0.96449,0.9959,0.95652,0.97709,0.76941,0.86342,0.89586,0.98753,0.001967,0.001967,0.001967
7,166.181,0.88697,0.83196,0.96921,0.99039,0.96522,0.98526,0.81176,0.76952,0.68646,0.94488,0.0019604,0.0019604,0.0019604
8,189.266,0.87507,0.76855,0.96999,0.99614,0.95652,0.97204,0.75432,0.83031,0.74312,0.9722,0.0019538,0.0019538,0.0019538
9,213.956,0.8726,0.72935,0.96188,0.99836,0.93043,0.97024,0.79069,0.78063,0.76354,0.93153,0.0019472,0.0019472,0.0019472
10,238.037,0.85515,0.72626,0.95826,0.98227,0.96325,0.98784,0.78587,0.80304,0.66655,0.94907,0.0019406,0.0019406,0.0019406
11,262.117,0.84638,0.66034,0.95115,1,0.96403,0.99234,0.81191,0.7566,0.63728,0.92192,0.001934,0.001934,0.001934
12,285.355,0.82917,0.65959,0.95087,0.99814,0.95652,0.98768,0.81032,0.74381,0.59179,0.92671,0.0019274,0.0019274,0.0019274
13,308.293,0.71987,0.57698,0.90004,0.92153,0.98261,0.97492,0.81268,0.70445,0.59989,0.90762,0.0019208,0.0019208,0.0019208
14,331.853,0.74258,0.5648,0.90959,0.99111,0.96917,0.99041,0.82433,0.74852,0.56878,0.9503,0.0019142,0.0019142,0.0019142
15,354.477,0.76591,0.62099,0.9157,0.99974,0.94783,0.99001,0.83126,0.70679,0.54584,0.9115,0.0019076,0.0019076,0.0019076
16,377.681,0.76786,0.57413,0.92618,1,0.95611,0.99066,0.82871,0.70857,0.52832,0.90287,0.001901,0.001901,0.001901
17,400.002,0.73578,0.54386,0.90075,0.99859,0.96522,0.99083,0.84991,0.65579,0.50463,0.88102,0.0018944,0.0018944,0.0018944
18,423.324,0.71879,0.53875,0.89923,1,0.93664,0.98483,0.84727,0.68766,0.57419,0.9168,0.0018878,0.0018878,0.0018878
19,445.244,0.72243,0.54263,0.90574,0.9991,0.97391,0.99425,0.8455,0.6411,0.45024,0.86391,0.0018812,0.0018812,0.0018812
20,467.507,0.7668,0.54812,0.92629,0.99091,0.93913,0.98228,0.79869,0.71832,0.57425,0.8956,0.0018746,0.0018746,0.0018746
21,489.745,0.75255,0.5548,0.90343,1,0.98132,0.99427,0.84352,0.64395,0.45349,0.89791,0.001868,0.001868,0.001868
22,512.207,0.72763,0.5325,0.91854,0.99115,0.97398,0.99483,0.8545,0.64296,0.47856,0.87765,0.0018614,0.0018614,0.0018614
23,534.34,0.69092,0.50435,0.89884,0.98795,0.97391,0.98865,0.85883,0.62383,0.53096,0.89142,0.0018548,0.0018548,0.0018548
24,556.335,0.70209,0.50391,0.91252,0.99113,0.9714,0.99374,0.82099,0.76001,0.46663,0.91751,0.0018482,0.0018482,0.0018482
25,578.36,0.72341,0.51752,0.91345,0.99116,0.97471,0.99457,0.86667,0.62564,0.45352,0.87861,0.0018416,0.0018416,0.0018416
26,600.478,0.69501,0.49954,0.89646,0.99663,0.98261,0.99466,0.85192,0.66758,0.456,0.87829,0.001835,0.001835,0.001835
27,623.119,0.66643,0.5138,0.89311,0.99053,0.98261,0.99457,0.85517,0.64206,0.431,0.88814,0.0018284,0.0018284,0.0018284
28,644.979,0.65713,0.49003,0.88956,1,0.9804,0.99483,0.86232,0.61501,0.42942,0.88648,0.0018218,0.0018218,0.0018218
29,667.191,0.68779,0.48872,0.90452,0.99643,0.96522,0.99361,0.84526,0.65048,0.46275,0.89249,0.0018152,0.0018152,0.0018152
