epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,72.6816,1.44649,3.12585,1.12579,0.00403,0.92607,0.01363,0.00976,0.94462,3.57174,0.87746,0.00064,0.00064,0.00064
2,125.619,1.10883,1.40249,0.92337,1,0.26241,0.56379,0.385,1.06142,3.0972,0.91782,0.00128713,0.00128713,0.00128713
3,155.163,1.14287,1.13844,0.9541,0.02887,0.14397,0.01609,0.00967,1.35002,4.27001,1.15857,0.00192119,0.00192119,0.00192119
4,183.593,1.08879,0.92114,0.95096,0.79311,0.80547,0.84716,0.56288,1.10143,1.18981,0.9933,0.0019406,0.0019406,0.0019406
5,212.647,1.0561,0.79715,0.94735,0.94929,0.87406,0.91605,0.66372,1.07978,1.1826,0.9728,0.0019208,0.0019208,0.0019208
6,240.797,0.97499,0.6948,0.91941,0.93933,0.92218,0.95816,0.67313,0.99735,0.67012,0.90407,0.001901,0.001901,0.001901
7,268.605,0.94984,0.66839,0.91635,0.93567,0.89105,0.93492,0.6518,1.20965,0.83923,0.97487,0.0018812,0.0018812,0.0018812
8,295.62,0.97119,0.64593,0.90787,0.94848,0.91829,0.95958,0.74688,0.86015,0.59207,0.90209,0.0018614,0.0018614,0.0018614
9,323.804,0.90657,0.60915,0.89961,0.94227,0.88911,0.92957,0.72061,0.97513,0.71669,0.91679,0.0018416,0.0018416,0.0018416
10,355.747,0.90444,0.60222,0.89895,0.93791,0.94045,0.96104,0.74671,0.84471,0.57522,0.92787,0.0018218,0.0018218,0.0018218
11,383.266,0.88476,0.58009,0.89192,0.97895,0.90473,0.95707,0.68015,0.90966,0.55434,0.88355,0.001802,0.001802,0.001802
12,410.205,0.8824,0.56803,0.88944,0.96755,0.94942,0.97215,0.77391,0.86083,0.49826,0.88888,0.0017822,0.0017822,0.0017822
13,438.147,0.86445,0.54442,0.88367,0.95745,0.96308,0.97232,0.76151,0.84856,0.48442,0.87214,0.0017624,0.0017624,0.0017624
14,463.83,0.85325,0.55289,0.8893,0.94605,0.95529,0.98017,0.76477,0.78525,0.51082,0.86703,0.0017426,0.0017426,0.0017426
15,489.188,0.8431,0.53891,0.88493,0.96812,0.94523,0.97234,0.77449,0.88498,0.50649,0.87293,0.0017228,0.0017228,0.0017228
16,515.506,0.8296,0.53104,0.87604,0.96056,0.94765,0.97999,0.78099,0.74935,0.50328,0.86206,0.001703,0.001703,0.001703
17,544.213,0.82758,0.52963,0.87453,0.95679,0.94774,0.97962,0.79567,0.74206,0.4563,0.86372,0.0016832,0.0016832,0.0016832
18,575.429,0.82068,0.50809,0.87706,0.94901,0.95331,0.97322,0.78733,0.7326,0.45956,0.86624,0.0016634,0.0016634,0.0016634
19,602.335,0.82152,0.50762,0.86874,0.96464,0.95536,0.98333,0.79171,0.63672,0.48792,0.85482,0.0016436,0.0016436,0.0016436
20,628.035,0.77516,0.49447,0.85909,0.95242,0.9347,0.97468,0.80391,0.7097,0.42929,0.85482,0.0016238,0.0016238,0.0016238
21,657.647,0.78296,0.48491,0.8683,0.95326,0.97665,0.98082,0.79696,0.75131,0.46837,0.87287,0.001604,0.001604,0.001604
22,680.981,0.80539,0.50937,0.86939,0.94512,0.93815,0.98009,0.76579,0.77172,0.49222,0.86969,0.0015842,0.0015842,0.0015842
23,709.254,0.76568,0.48505,0.86024,0.96382,0.96887,0.98313,0.80873,0.68618,0.39567,0.84953,0.0015644,0.0015644,0.0015644
24,737.885,0.758,0.4737,0.85833,0.9652,0.97132,0.98451,0.81136,0.69599,0.42562,0.85442,0.0015446,0.0015446,0.0015446
25,764.108,0.74661,0.46524,0.85798,0.95388,0.96582,0.98196,0.80592,0.68007,0.42123,0.84574,0.0015248,0.0015248,0.0015248
26,796.366,0.74562,0.46075,0.85657,0.96096,0.95775,0.9816,0.81928,0.63469,0.42648,0.84355,0.001505,0.001505,0.001505
27,824.783,0.7549,0.47376,0.85563,0.97646,0.96837,0.98919,0.81124,0.67673,0.4154,0.866,0.0014852,0.0014852,0.0014852
28,852.548,0.73025,0.456,0.85146,0.9682,0.94163,0.97827,0.80665,0.62464,0.40975,0.83863,0.0014654,0.0014654,0.0014654
29,879.779,0.74123,0.4578,0.85688,0.96708,0.94942,0.98706,0.80715,0.67809,0.44669,0.84949,0.0014456,0.0014456,0.0014456
30,905.643,0.73724,0.45711,0.85396,0.93411,0.93781,0.96041,0.79138,0.7426,0.47483,0.86179,0.0014258,0.0014258,0.0014258
31,932.628,0.75178,0.45356,0.85544,0.9614,0.96913,0.98948,0.83419,0.66333,0.38925,0.83651,0.001406,0.001406,0.001406
32,957.959,0.72046,0.43474,0.85022,0.95769,0.9572,0.98075,0.7914,0.68966,0.39873,0.84911,0.0013862,0.0013862,0.0013862
33,985.711,0.71429,0.44212,0.8537,0.94364,0.96109,0.97537,0.81977,0.66434,0.42452,0.8525,0.0013664,0.0013664,0.0013664
34,1020.04,0.7184,0.448,0.84794,0.96444,0.96498,0.98253,0.7951,0.64641,0.3819,0.84572,0.0013466,0.0013466,0.0013466
35,1049.44,0.70611,0.43493,0.85524,0.96876,0.96887,0.98297,0.82709,0.61891,0.38369,0.83486,0.0013268,0.0013268,0.0013268
36,1077.12,0.69646,0.42497,0.84771,0.96522,0.9572,0.99049,0.82336,0.56783,0.362,0.83096,0.001307,0.001307,0.001307
37,1105.03,0.7042,0.43757,0.84408,0.96097,0.9581,0.97992,0.8154,0.64098,0.40522,0.84095,0.0012872,0.0012872,0.0012872
38,1131.36,0.69401,0.42065,0.84727,0.97243,0.96066,0.98842,0.84671,0.69765,0.37265,0.84338,0.0012674,0.0012674,0.0012674
39,1159.32,0.69392,0.42577,0.85048,0.97193,0.96498,0.98919,0.8362,0.62989,0.37549,0.82884,0.0012476,0.0012476,0.0012476
40,1184.38,0.68624,0.42263,0.84665,0.94064,0.96887,0.98595,0.83006,0.62345,0.38327,0.83183,0.0012278,0.0012278,0.0012278
41,1211.69,0.67625,0.41282,0.84428,0.95709,0.97276,0.98787,0.81101,0.67384,0.38909,0.83888,0.001208,0.001208,0.001208
42,1244.07,0.67966,0.41464,0.84952,0.94727,0.97868,0.989,0.84001,0.61702,0.34648,0.83275,0.0011882,0.0011882,0.0011882
43,1271.61,0.68727,0.40783,0.84132,0.95132,0.96887,0.98208,0.83742,0.55799,0.35976,0.82502,0.0011684,0.0011684,0.0011684
44,1300.02,0.66004,0.40798,0.84096,0.95949,0.96498,0.98352,0.83428,0.59412,0.37781,0.83367,0.0011486,0.0011486,0.0011486
45,1325.42,0.66336,0.40063,0.83055,0.96167,0.97629,0.98253,0.84264,0.6039,0.35984,0.82329,0.0011288,0.0011288,0.0011288
46,1351.42,0.67454,0.39827,0.83944,0.98499,0.96887,0.98959,0.84953,0.58591,0.345,0.82553,0.001109,0.001109,0.001109
47,1379.29,0.66423,0.40972,0.83871,0.97784,0.9572,0.98508,0.85063,0.59528,0.3534,0.82882,0.0010892,0.0010892,0.0010892
48,1408,0.65189,0.3984,0.83607,0.95007,0.96887,0.98314,0.83921,0.6212,0.37194,0.83385,0.0010694,0.0010694,0.0010694
49,1435.91,0.65255,0.39399,0.83715,0.96544,0.97835,0.98448,0.84416,0.63192,0.34356,0.83759,0.0010496,0.0010496,0.0010496
50,1468.39,0.63106,0.3826,0.83381,0.96546,0.97873,0.98372,0.84486,0.58461,0.33473,0.82902,0.0010298,0.0010298,0.0010298
51,1495.98,0.64206,0.38771,0.83645,0.96461,0.95444,0.97928,0.83183,0.63148,0.37694,0.82565,0.00101,0.00101,0.00101
52,1520.81,0.63944,0.39429,0.83591,0.9724,0.95948,0.98105,0.83377,0.55317,0.35012,0.82176,0.0009902,0.0009902,0.0009902
53,1548.19,0.64251,0.3885,0.83676,0.95357,0.98054,0.99142,0.84194,0.62357,0.33714,0.83,0.0009704,0.0009704,0.0009704
54,1577.93,0.64118,0.38122,0.83461,0.97874,0.96109,0.98906,0.85711,0.60864,0.34134,0.8306,0.0009506,0.0009506,0.0009506
